EGR,phi,T,P,CH4,H2,O2,CO,CO2,H2O
0.0,0.0,1398.2388199085094,1000000.144622695,-8.602309322277427e-64,1.3999201564066577e-31,0.20973744386262308,-8.643510735302854e-32,-9.57178019246629e-26,-3.234988415175875e-34
0.1,0.0,1398.5365165586402,1000000.1687042717,2.2639359180106895e-53,-9.573407237003107e-33,0.188769185654223,7.00532896386462e-08,0.1000005832213169,-4.9917137355531496e-36
0.3,0.0,1399.0422464035964,1000000.2385594196,-9.630332114812241e-53,5.712142914334052e-34,0.14683454636867233,2.4038104798965416e-07,0.30000099454576606,1.756878691551173e-36
0.5,0.0,1399.460148170378,1000000.3642992096,6.754720966308645e-53,-2.739320885415127e-34,0.10490290359939436,4.774318601207514e-07,0.5000005110707093,6.15016391648053e-36
0.0,0.0,1398.1344749927423,1800000.1449196592,-2.015359513759055e-64,-6.639625345454123e-31,0.20971291129037692,-3.6740682206522666e-32,-3.315505744561568e-26,1.4501721172732501e-33
0.1,0.0,1398.431643583212,1800000.1687042296,-3.188873650983437e-50,8.974050611956779e-31,0.18874372684542587,5.212233646606006e-08,0.1000008912537649,4.1578609687715524e-33
0.3,0.0,1398.9326048512405,1800000.2385590554,-5.021610083739476e-50,3.768394464421673e-33,0.14680628490151035,1.7884144190021726e-07,0.30000170283577426,-2.720634208156679e-33
0.5,0.0,1399.3419893280743,1800000.3642986782,1.604624873420725e-50,-7.757111210952576e-34,0.1048705477501038,3.55169433859172e-07,0.5000013866008038,-9.256238035181328e-35
