EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.2,0.0,1.4,0.7142857142857143,101324.99999999999,543.7252408229725,1744.6703417268861,0.09116020342975888,0.0020614414184180817,0.684784198592958,0.20160893382805337,5.059712927773113e-08,0.021419189597488578,8.844133762942892e-07,0.08907133352519772,0.1963311078115272,0.17304281709469507,0.5199543696242505
0.2,0.0,1.3,0.7692307692307692,101325.00000000003,545.4762185872831,1809.3413378081489,0.1662876796371181,0.0012003240892773457,0.6847336004948785,0.1975863351527396,3.0089890128695748e-12,0.01433431939909118,5.623386567326688e-06,0.07034821351247261,0.21274785553678985,0.17028454634029488,0.531987185685395
