EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.0,0.0,0.6050000000000002,1.6528925619834705,101325.00000000004,553.7714771049064,1871.210264575456,0.4722254781971744,0.0005411669694739574,0.6180621934191681,0.18278743507602474,2.853773551595645e-23,5.367165962013342e-05,0.07795763869987918,0.00011582653705597688,0.059292673738455676,0.1191540776453701,0.7422133136168042
0.0,0.0,0.7050000000000001,1.4184397163120566,101325.00000000003,550.9325216756964,2031.936936492252,0.6755557393881431,0.00042963985978585053,0.6186422642591004,0.16747424141790232,3.2646542286653634e-21,0.00024520882886199517,0.057508904042332665,0.0005914480039993927,0.06789041718542166,0.1367523677818515,0.7342597478155247
0.0,0.0,0.8049999999999998,1.2422360248447208,101325.00000000006,548.1772878971044,2169.677146218173,0.849213867190618,0.00037741434414291904,0.6191843157217706,0.15590027955187127,1.7536144123299568e-19,0.0008628922177763976,0.03809446123021501,0.002242190573907965,0.07507386923493341,0.15299529741330645,0.7257531617035587
0.1,0.0,0.5762782070131092,1.7352729772362396,101325.00000000003,556.4856551731694,1756.2339601717904,0.3243007199771155,0.0007059044297467638,0.6189048246731531,0.19575059693043148,6.178844357817873e-23,1.9239451326087038e-05,0.07914809754635713,4.3075667084272183e-05,0.06020606024828868,0.10748172183671255,0.7524831426479899
0.2,0.0,0.5439237352958199,1.8384930369992718,101325.00000000001,558.9637408435149,1637.6531505432583,0.1991453894519697,0.0010194967041297711,0.6197642057102761,0.21097268542560266,1.681553976355815e-20,5.79739126965985e-06,0.08025838923654152,1.3535872550737941e-05,0.06107036836364944,0.09563101364236565,0.7627386503513885
0.0,0.0,0.9049999999999999,1.1049723756906078,101325.0,545.5018151127418,2275.427154654539,0.9786857625655536,0.0003501063526672614,0.6196905303492978,0.14746737043050406,5.528976985410348e-18,0.0024941725251146373,0.020967537667470032,0.00661070474547717,0.07916573230374095,0.16763852097814608,0.715933079479897
0.1,0.0,0.6793157405404499,1.472069525732497,101325.0,554.0324003360466,1908.1140864070298,0.4941044751424928,0.0005332924280969256,0.619632339360049,0.1794882297565488,1.7688318713168263e-22,9.146515003274073e-05,0.0586001390263306,0.0002290248037685267,0.06943979722096248,0.12361735708850922,0.7465805649734518
0.2,0.0,0.6494365124142828,1.539796394080918,101325.00000000001,556.8670677849848,1777.1081292611088,0.33045071311047264,0.0007058174786326687,0.6206806666955087,0.19387471947666124,7.108500418815172e-24,2.9809053047851175e-05,0.0596517674305395,7.745947810141858e-05,0.0707115719267115,0.11023567791646657,0.7586047480346221
0.0,0.0,1.005,0.9950248756218907,101325.00000000004,542.902404166674,2336.198018860109,1.0503055766825113,0.0003370104721433965,0.6201631449234624,0.1420541101534797,1.2710343177245576e-16,0.0062136891711041895,0.008312438512964138,0.015626742259125238,0.07810375797392576,0.1795751741081499,0.7041641325257603
0.2,0.0,0.7612988318474844,1.3135446399848623,101324.99999999999,554.8265021154916,1906.0280366288985,0.447268496395224,0.0005835848164662624,0.6215430920207696,0.18022255421832206,6.6332056660868e-22,0.00013402699435465556,0.03930035264934653,0.0003851252854119555,0.08000391309715099,0.124310465476104,0.754439433501369
