EGR,phi,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.0,0.8,99999.99999999997,300.0000000000001,1998.9893666521307,0.271944021717433,0.0005341333159664566,1.4284244969205279e-21,0.03896011767442487,0.07633956830989368,0.15407797838085918
0.1,0.8,99999.99999999999,300.0000000000001,1980.6249353469657,0.2549668226967374,0.0005587027786150381,1.035738170777111e-21,0.03865585273536448,0.08422491734285815,0.15286641682217206
0.3,0.8,99999.99999999997,300.0000000000001,1929.1693784981176,0.2119730005238014,0.0006357425552170439,3.9072205165058464e-22,0.0378274631410294,0.10609499203787245,0.1493987555111256
0.5,0.8,100000.0,300.0000000000002,1845.129939227591,0.1537933300047939,0.0007978780311179397,5.839935791058755e-23,0.03633464390454052,0.14298378106520954,0.1434700389552723
0.0,0.8,499999.9999999998,300.0000000000001,2000.071438914646,0.12537363569739884,0.00020140389064459397,5.325864765760089e-21,0.0392505704405906,0.07653090886368613,0.15414014205159243
0.1,0.8,499999.9999999997,300.0000000000001,1981.4494552952538,0.11641455815400847,0.0002135264203214789,1.1056968487878327e-21,0.038916035869220565,0.08443141891725138,0.15287674708448665
0.3,0.8,499999.9999999999,300.0000000000001,1929.9698307402448,0.09390695622293989,0.00025201259341392485,2.910921740407578e-22,0.03801776531429785,0.10625779282579793,0.14938773645354242
0.5,0.8,499999.9999999997,300.0000000000002,1844.729610009432,0.06408360781161775,0.0003404773312213228,3.9210677680117575e-22,0.036543146564972984,0.14303428782422267,0.1433641332519446
0.0,0.8500000000000001,100000.0,300.0,2070.1261725891945,0.30690850341636317,0.0004959391031792684,1.7181907053358813e-20,0.02946280312764322,0.07997849263579486,0.16228589484251643
0.1,0.8500000000000001,99999.99999999996,300.0,2050.310675497838,0.28671336960788124,0.0005197579579543562,1.2509708375419515e-20,0.029223909781222683,0.08828044723277377,0.16102673503234768
0.3,0.8500000000000001,99999.99999999999,300.0000000000001,1996.6338285548695,0.23723678194818884,0.0005938543581040978,4.465405967817001e-21,0.02847115455229104,0.11140352329848809,0.15730391795324888
0.5,0.8500000000000001,99999.99999999997,300.0,1906.0000996109068,0.17028312720997799,0.0007500906660045097,7.615060100282743e-22,0.027287568360142088,0.15009518643038192,0.15088290184841618
0.0,0.8500000000000001,499999.99999999977,300.0,2075.063830001783,0.14543570864117258,0.00018196343506350174,1.4856603371977485e-20,0.029608526717152504,0.08055171743490071,0.1626402060446989
0.1,0.8500000000000001,499999.9999999998,300.0,2054.6692524285063,0.13439076249126164,0.0001931705699355283,1.0285363596447618e-20,0.02939096036746315,0.088840310789964,0.16126586561623193
0.3,0.8500000000000001,499999.9999999998,300.0000000000001,1999.336394075902,0.1077104797636072,0.00022891146833637507,3.5366130749683445e-21,0.028596657775848654,0.11188422367940405,0.15735296697801282
0.5,0.8500000000000001,499999.9999999998,300.0,1906.810232373462,0.0725664916703468,0.0003114601616533636,4.557050874481647e-22,0.027469331256682918,0.1503957685635484,0.15077941883204413
0.0,0.9000000000000001,99999.99999999996,300.0,2133.976152486563,0.3375341369123241,0.00047012886509121415,1.7662678312333943e-19,0.02045928791958156,0.08296925752722498,0.17011273302730298
0.1,0.9000000000000001,99999.99999999999,300.0000000000001,2113.309830063783,0.3143543373371019,0.0004936290987952594,1.30505949153385e-19,0.020273421813071305,0.0917107756206842,0.16874114772865367
0.3,0.9000000000000001,99999.99999999996,299.9999999999999,2056.173440322857,0.25787685112944536,0.0005664401305877085,5.388970912428841e-20,0.019670872205267028,0.11590867843267315,0.16488582125424292
0.5,0.9000000000000001,100000.0,300.0,1961.0701329148205,0.18264730672420829,0.0007226327878888758,9.914856639343979e-21,0.018670003418630492,0.156612811129948,0.15794672339469393
0.0,0.9000000000000001,499999.99999999977,300.0,2145.5570524593777,0.16282135343369133,0.00016960053052354412,1.8059871773495928e-19,0.020225212640099518,0.0842318400265606,0.17087975927277185
0.1,0.9000000000000001,499999.99999999994,300.0000000000001,2123.5631705877977,0.14979969215854244,0.00018056323762383734,1.2434471912036152e-19,0.02007234236818737,0.09296392946828622,0.1693683137664378
0.3,0.9000000000000001,499999.9999999997,299.9999999999999,2064.283114272671,0.11851158146827806,0.0002154863439326437,4.2489221134275626e-20,0.019516440081725064,0.11710659396878532,0.1651897512977787
0.5,0.9000000000000001,499999.9999999998,300.0,1965.7628622710774,0.07855751049771119,0.000296664697006063,5.495148863785028e-21,0.01863496517845328,0.15746483666904357,0.15801373805671853
0.0,0.9500000000000002,100000.0,300.0000000000001,2185.209666649971,0.3628108845706326,0.00045218714943580845,1.9054346461363375e-18,0.01247508914497985,0.08452181465298113,0.17732617790357683
0.1,0.9500000000000002,100000.0,299.99999999999983,2163.068035296395,0.33592778264993456,0.0004762837677753721,1.4391217150797086e-18,0.012323530024963614,0.09371349941792856,0.17584518657365286
0.3,0.9500000000000002,100000.0,300.0,2103.6687580606927,0.27263426414679376,0.0005502378007390482,6.651953982337391e-19,0.011801153319403264,0.11905853602707674,0.17185175476145198
0.5,0.9500000000000002,100000.0,299.99999999999955,2004.8518183729782,0.19046887825132425,0.0007103962046166053,1.5797178394015611e-19,0.010918247693113928,0.16173892431494935,0.16449303608962462
0.0,0.9500000000000002,499999.9999999997,300.0000000000001,2208.8713428634746,0.17679982657126012,0.00016200614442210052,2.501673222515744e-18,0.011442169499518779,0.08712720942700772,0.1787731200998403
0.1,0.9500000000000002,499999.9999999999,299.99999999999983,2185.3998771920747,0.16150018008749384,0.0001734871327866676,1.723577732880685e-18,0.011341832580114663,0.09634077721909086,0.1771260259985202
0.3,0.9500000000000002,499999.9999999998,300.0,2123.020554384551,0.12595651311341777,0.00020929859241551802,6.075732445747312e-19,0.010917582352646856,0.12168931019790902,0.17268628147950077
0.5,0.9500000000000002,499999.9999999998,299.99999999999955,2019.886992654213,0.08155832686355408,0.00029386993534526873,8.424156069073123e-20,0.01019310615902958,0.16399956683257133,0.16502180432174318
0.0,1.0000000000000002,100000.0,300.0,2216.395776815855,0.3795545028292217,0.00043993520947143257,2.0313040925743626e-17,0.0062686264137500145,0.08387483575437825,0.1832319422882239
0.1,1.0000000000000002,100000.0,300.00000000000006,2192.8957667235118,0.34953895443723854,0.0004648980315524331,1.6152558629950512e-17,0.006113461414468155,0.09341386303115153,0.18172082086370728
0.3,1.0000000000000002,100000.0,300.0000000000001,2130.7319237902534,0.281062519318026,0.0005411419416500188,8.660752338472092e-18,0.005702013262095171,0.11962268581408957,0.17781351112331015
0.5,1.0000000000000002,99999.99999999999,300.0000000000002,2028.6485480422423,0.1929115902044103,0.0007082102361841404,3.0181539853592192e-18,0.004906334060768229,0.1640065251347392,0.17022131416431485
0.0,1.0000000000000002,499999.9999999999,300.0,2255.7301286075894,0.18599099606445899,0.00015825165226585067,5.616919084811704e-17,0.0041389631361111005,0.08808343168091047,0.18581336574145627
0.1,1.0000000000000002,499999.9999999998,300.00000000000006,2231.9823934110304,0.1689618446791711,0.00017016733931597824,4.1126268346997467e-17,0.0040231599674271385,0.09771286826419627,0.18423019167662544
0.3,1.0000000000000002,499999.9999999999,300.0000000000001,2167.6100496919967,0.12930098574720236,0.00020869086921602471,1.733906657424262e-17,0.003594266913775677,0.12438128688682645,0.17958741554012764
0.5,1.0000000000000002,499999.99999999977,300.0000000000002,2062.3635444519055,0.08111439439841876,0.00030136974744116404,3.630100660998685e-18,0.002830558006549984,0.16889225098555743,0.17155444097002526
0.0,1.0500000000000003,100000.0,300.00000000000006,2221.803372971097,0.38725060756635643,0.00043174428017695755,2.1076912118211002e-16,0.0024069471064937006,0.08028016450469551,0.1875430464141506
0.1,1.0500000000000003,99999.99999999994,299.99999999999994,2197.0205675665447,0.35570071689241245,0.0004575814710233139,1.7466827093848337e-16,0.0023213223834699986,0.08991270768673237,0.1861782913337628
0.3,1.0500000000000003,99999.99999999997,299.9999999999998,2130.941755528923,0.2822932480779571,0.0005373902743757069,1.076132995568921e-16,0.0020614423849960356,0.1166677174589808,0.18233405322254087
0.5,1.0500000000000003,99999.99999999999,300.0000000000002,2022.1693771822165,0.1896004692829197,0.0007139342095806498,5.499227079401409e-17,0.001569518296587412,0.16198061244470935,0.17458933096814316
0.0,1.0500000000000003,499999.99999999994,300.00000000000006,2259.2890146184695,0.1893392379867024,0.00015611302090890613,2.547446858903202e-15,0.0006556095777474751,0.08381054918437851,0.19034087211854103
0.1,1.0500000000000003,499999.9999999997,299.99999999999994,2233.6510298178955,0.17048516187460214,0.00016901087517461963,2.1535939854595746e-15,0.0005857947653545396,0.09362655971551925,0.18875690254126642
0.3,1.0500000000000003,499999.9999999998,299.9999999999998,2163.8774485144854,0.12761848568603415,0.00021081065302984097,1.5707804093335943e-15,0.00038038039918281076,0.12061797729418727,0.18416463065415462
0.5,1.0500000000000003,499999.99999999994,300.0000000000002,2048.6482023344515,0.07702354100095304,0.0003140029673569727,1.1908521120641297e-15,0.0001409997408830112,0.16569317650186455,0.17574582593184832
0.0,1.1000000000000003,99999.99999999999,300.00000000000017,2202.5743138892985,0.3841356389362309,0.0004297172195992952,1.7162979415712846e-15,0.0007802750685532028,0.07450516944455318,0.18959163172783214
0.1,1.1000000000000003,99999.99999999996,300.0,2176.40877230571,0.351560567585844,0.00045635671217164955,1.4977285730947022e-15,0.0007313993463952987,0.08399925116503493,0.18859377294742796
0.3,1.1000000000000003,99999.99999999997,300.0,2106.156586327741,0.2751614479673165,0.00054137988268846,1.039487286123463e-15,0.0006015818720766263,0.11087646148090617,0.185132877376101
0.5,1.1000000000000003,99999.99999999999,300.0000000000002,1991.0144037289156,0.17975715796848415,0.000733756602316615,6.8461867271783e-16,0.0003855086751812221,0.1566707533278678,0.17758032734378484
0.0,1.1000000000000003,499999.9999999998,300.00000000000017,2224.743232539756,0.1831997970704801,0.00015864842678556335,4.9193155149194836e-14,0.00010378724041075085,0.07627583743991512,0.19139822117788446
0.1,1.1000000000000003,499999.9999999997,300.0,2197.4027091814078,0.16395246551355533,0.00017255138105870977,4.572299886822455e-14,8.677549393166791e-05,0.08578452375094513,0.1903132159918641
0.3,1.1000000000000003,499999.99999999977,300.0,2122.7301822633654,0.1193930339583241,0.00022028326312540064,3.895482979693769e-14,4.886238933479833e-05,0.11273153885064259,0.18613730210900628
0.5,1.1000000000000003,499999.99999999977,300.0000000000002,2002.0660551930214,0.06842281308911465,0.0003436001449916862,3.6623682480559945e-14,1.4588570428300034e-05,0.1584135078787078,0.17786858947200623
0.0,1.1500000000000004,99999.99999999994,300.0,2170.4656737855585,0.3692925091509507,0.0004376278174559955,1.011535720094375e-14,0.00024503534921767876,0.06810111701701864,0.18986829466290195
0.1,1.1500000000000004,99999.99999999996,300.00000000000006,2142.7816021751178,0.33587564166481865,0.0004667499930622316,9.01570701908485e-15,0.00022463190200457743,0.07748837600597391,0.18920798587500928
