EGR,FB,phi,AF,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.2,0.0,1.2999999999999998,0.7692307692307694,99999.99999999996,299.99999999999955,1668.5856746772306,0.034653606109068674,0.0027543857187542478,3.617804996926252e-11,8.823652032374919e-07,0.19764389662334308,0.17096280401488856
0.25,0.05,0.9999999999999999,1.0000000000000002,100000.0,300.0,1701.1645253086206,0.05206997800778692,0.0018307126528756346,2.96548890799989e-20,0.006983827404861061,0.29877455523140933,0.1420998332027929
0.2,0.0,1.0999999999999999,0.9090909090909092,100000.0,299.9999999999991,1798.0105568920883,0.0821443428400873,0.001280855792031726,1.9025631968569546e-15,0.00010182299349177072,0.23765516976756085,0.16228603544648865
0.2,0.1,1.0999999999999999,0.9090909090909092,100000.0,299.99999999999955,1828.667057318827,0.09173403430130034,0.0011973392498102068,7.364308514292116e-18,0.002486361947233073,0.2504402281774645,0.15896801456260734
0.1,0.05,1.1999999999999997,0.8333333333333335,99999.99999999996,300.0,1967.6579423640965,0.18729301847095028,0.0006941126605751972,1.3869173239564078e-14,6.773425566767037e-05,0.14192635869164533,0.18287274415685653
0.1,0.15000000000000002,1.1999999999999997,0.8333333333333335,99999.99999999997,299.9999999999998,2027.452944211194,0.21580440518733413,0.0006442431468954067,2.4041007043750264e-16,0.0011791706652612636,0.156217233345483,0.1823817504475422
0.15000000000000002,0.1,1.1999999999999997,0.8333333333333335,99999.99999999994,300.00000000000045,1899.6944174902774,0.13741667731891608,0.0008742827962374065,2.344992581288273e-15,0.00015745278441476338,0.19079265463600212,0.17529983667050988
0.2,0.05,1.1999999999999997,0.8333333333333335,99999.99999999996,299.99999999999955,1766.2457551084274,0.07761775667423577,0.0013338026207562522,1.8120005749588066e-14,1.8181235804917175e-05,0.2246116509477834,0.16744183061469683
0.1,0.0,0.7,1.4285714285714286,99999.99999999999,299.9999999999998,1656.4007834846386,0.07875161724313451,0.0012577380566364225,7.018954845885157e-20,0.05340203730229401,0.15540320562001328,0.12418453082246006
0.2,0.15000000000000002,1.1999999999999997,0.8333333333333335,99999.99999999997,300.00000000000045,1826.2083965770253,0.09638745166432121,0.0011486489487694334,2.1101278128692662e-16,0.0005326376634372843,0.24176329565883684,0.16547059273440368
0.25,0.1,0.9999999999999999,1.0000000000000002,99999.99999999999,299.99999999999955,1667.1698818349093,0.05062519537811117,0.001846261976731267,9.928864429260361e-22,0.012017638787181085,0.29702855594635574,0.13872883711670553
0.2,0.2,1.1999999999999997,0.8333333333333335,99999.99999999997,300.0,1834.7815923890184,0.10035229700126633,0.001119335907832577,8.887440505665197e-18,0.0024065060752519736,0.24735574586159617,0.1631344998114623
0.1,0.25,0.7,1.4285714285714286,99999.99999999996,300.0,1460.6791125592933,0.03443393793937901,0.002467653736123711,1.7430721384780313e-15,0.07727095615723932,0.1412848232380513,0.10933268468673352
0.15000000000000002,0.05,1.2999999999999998,0.7692307692307694,99999.99999999999,300.0000000000002,1799.2182463773106,0.09193667881357594,0.001194627911309035,2.3933763367168894e-13,4.12172264290929e-06,0.16421232193514854,0.1788998833235277
0.15000000000000002,0.0,1.1999999999999997,0.8333333333333335,99999.99999999999,300.0000000000007,1830.7286984287523,0.10593234387048116,0.0010547239665409712,6.383333903801898e-14,1.0658791463591368e-05,0.17470663507725784,0.17550454651949018
0.15000000000000002,0.1,1.2999999999999998,0.7692307692307694,100000.0,300.0000000000002,1836.8631098757621,0.11638370492294878,0.000984721961958972,6.400680836385469e-14,1.2400152440978484e-05,0.17204640534205493,0.1796109582267397
0.0,0.0,0.7,1.4285714285714286,99999.99999999996,300.0,1841.4020486118827,0.1812402612402114,0.0006802873967036016,1.5596012444210472e-23,0.058782656236334455,0.06795988268678546,0.13675471680638346
0.15000000000000002,0.25,1.2999999999999998,0.7692307692307694,99999.99999999994,300.00000000000045,1935.0863484532558,0.16112470938603468,0.0007927932284228227,1.2359105782758143e-16,0.0011705449587815202,0.19689671210062412,0.1781354577595349
0.2,0.2,1.2999999999999998,0.7692307692307694,100000.00000000004,299.9999999999991,1809.526766147597,0.09886883998278902,0.0011180426418130648,1.980692041320682e-15,0.0001200307738736661,0.23179274730171692,0.1707830673187367
0.15000000000000002,0.0,1.2999999999999998,0.7692307692307694,100000.0,300.0,1761.850794910687,0.06619236584749995,0.0015951396278584757,9.280528737366065e-13,1.4578933262862222e-06,0.1570540998170908,0.17762963357887682
0.15000000000000002,0.2,1.2999999999999998,0.7692307692307694,100000.0,300.0000000000002,1910.6682760711162,0.1513821555281389,0.0008190752988880576,1.6780746007725954e-15,0.00022512957299721198,0.1892849915589151,0.1794318641267107
0.25,0.15000000000000002,1.2999999999999998,0.7692307692307694,100000.00000000003,299.99999999999955,1676.22377017023,0.05087761347972561,0.0018673300627893076,2.2887743640886355e-14,1.1287777178420193e-05,0.26548928734461485,0.16272273474468743
0.15000000000000002,0.1,0.7,1.4285714285714286,99999.99999999994,300.0,1494.403439255667,0.033817184410523865,0.0024813824471179476,3.7406185749685365e-16,0.05970948536746224,0.1943742273693146,0.11203770434616304
0.25,0.15000000000000002,1.1999999999999997,0.8333333333333335,100000.00000000001,299.9999999999991,1726.6468994843826,0.059758598819210806,0.0016513655970936715,2.834139813447194e-16,0.000270283257821841,0.2852485487098121,0.15640071951304257
0.25,0.0,1.2999999999999998,0.7692307692307694,99999.99999999999,299.99999999999955,1576.62418587241,0.016823523495191676,0.005227431998995998,2.580362603695781e-08,5.872994061648196e-07,0.23993893241172387,0.16285840635531532
