EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,O2,CO,CO2
0.3,0.0,0.9999999999999999,1.0000000000000002,99999.99999999997,300.0,2128.011024112067,0.279834194576322,0.0005342624891330114,1.133437360975755,0.15845117979534049,0.005306936585250982,0.010562948171326011,0.11899409703044857
0.3,0.0,1.0999999999999999,0.9090909090909092,99999.99999999997,299.9999999999998,2104.0464516381553,0.2756803383922019,0.0005352783882050167,1.1314560305210943,0.15800622305248763,0.00045780373337228527,0.028859891078060237,0.1101021643456489
0.3,0.0,0.8999999999999999,1.1111111111111112,99999.99999999987,300.0000000000002,2053.4889142031348,0.25404055498384576,0.0005604617969466379,1.1355736547155777,0.16542518098103762,0.019573626089269363,0.0026200721529938214,0.11567101537101866
0.3,0.0,0.7999999999999999,1.25,99999.99999999997,300.0000000000001,1930.4341663373204,0.20654332754361052,0.0006318426783903718,1.1376630093217008,0.1766019861655516,0.03760098447099754,0.0005653389431258574,0.1061573246856359
0.3,0.0,0.7,1.4285714285714286,99999.99999999999,299.9999999999999,1791.1140404502921,0.14760720603900068,0.000790586308351257,1.1397013091491845,0.19079677944231263,0.056114730958705235,0.00011382097995597672,0.09520009449579304
0.3,0.0,1.1999999999999997,0.8333333333333335,100000.00000000001,299.9999999999999,2024.0664422292248,0.23639012522098587,0.0005920379798022298,1.1295229314013455,0.1613199845333928,3.446632868190501e-05,0.05026686487779008,0.09698799855451853
