EGR,phi,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.5,0.9000000000000001,100000.00000000006,300.0,1972.9245397559644,0.22713512378132075,0.0005173639455829,-1.9209665447092567e-24,0.01827352580686111,0.15767940912311154,0.15891255878188257
0.0,0.9000000000000001,500000.0000000003,300.0,2162.206791895611,0.18204003823990553,0.00014466453300098002,-2.1317720070273507e-09,0.01981008072730829,0.0850615238881413,0.17263619280210898
0.1,0.9000000000000001,500000.00000000023,300.0,2139.358737562101,0.17271939719069931,0.00015035709051873053,-1.2467646774449057e-25,0.019591239373686193,0.09381870970905493,0.1710015280165212
0.3,0.9000000000000001,500000.00000000023,300.0,2077.6749388491826,0.1490102938265227,0.00016778350179975804,-2.004430667628117e-09,0.018975337568705935,0.11797726834026154,0.16649933989542468
0.5,0.9000000000000001,500000.00000000023,300.0,1913.0710412288413,0.1203209134501286,0.00033267262938013324,-2.5765784483140853e-20,0.017830158396063965,0.15865386050107028,0.15898432687939876
0.0,0.9500000000000002,100000.00000000003,300.0,2212.8855019735397,0.38895405017752543,0.0003471161648984177,-2.0531979277884048e-18,0.012094268581543704,0.08536706468222584,0.1810049073962028
0.1,0.9500000000000002,100000.00000000004,299.9999999999999,2189.0833601712966,0.36885570958219377,0.0003611203089080153,-4.012495889364635e-20,0.01187328963147154,0.09468608754510029,0.1792211152710025
0.3,0.9500000000000002,100000.00000000004,300.0000000000001,2126.0385385348163,0.31662341818333195,0.00040394364571870467,-2.9462671118537715e-09,0.011209437654670902,0.12044719572024967,0.17432283729631262
0.5,0.9500000000000002,100000.00000000001,300.0000000000002,2024.5421762475348,0.24392855844974093,0.0004938933851293474,-7.758434372150014e-10,0.010071338733882147,0.16350132947877274,0.16615410522276336
0.0,0.9500000000000002,500000.00000000035,300.0,2228.042224274099,0.19780767680921588,0.00013747962073603178,-5.1067381493082725e-23,0.01091586658894263,0.08785454970939689,0.18122081520130026
0.1,0.9500000000000002,500000.0000000004,299.9999999999999,2203.8514414896017,0.18715033557342362,0.0001429810289070957,-6.5858311871475e-10,0.010745916969404544,0.09707595283941371,0.1794255931258533
0.3,0.9500000000000002,500000.00000000035,300.0000000000001,2138.8576653072896,0.1609433357151252,0.00015983650631996762,-6.753793741024096e-20,0.010247144622693756,0.12251082904215843,0.1744924837820845
0.5,0.9500000000000002,500000.0000000002,300.0000000000002,2033.0719739530853,0.12344491062508825,0.00019532086656833095,-9.652572599288427e-20,0.009414046765049004,0.16493785184785545,0.1662644267695579
0.0,1.0000000000000002,100000.00000000007,300.0,2253.0886112047106,0.41273268705295574,0.0003334095590603964,-1.1955121826535802e-16,0.005106575296384297,0.08435846772677229,0.18914323664334415
0.1,1.0000000000000002,100000.00000000003,300.0,2228.3492179090313,0.39079455873298047,0.00034702077325777093,-1.629826074410004e-17,0.004925582583546419,0.09414908748775895,0.18720045478522146
0.3,1.0000000000000002,100000.00000000004,299.9999999999999,2163.022595275999,0.33430601603168936,0.0003893563926394525,-1.7499616755080467e-11,0.00431638803329169,0.12128418785928047,0.18188374960534945
0.5,1.0000000000000002,100000.00000000001,299.9999999999998,2059.218360906145,0.2553203387414377,0.00047938757729799365,-2.4169763175696178e-11,0.003178169819946693,0.16670300579512715,0.17305934555997424
0.0,1.0000000000000002,500000.00000000023,300.0,2275.0720472453363,0.2100604477698808,0.0001326495868581617,-9.851518974219138e-10,0.0033775707699213973,0.08798082767727017,0.1894719463156947
0.1,1.0000000000000002,500000.00000000023,300.0,2249.7632676859685,0.19841259726433708,0.00013801698743788556,-3.079017510364899e-19,0.003245542624899951,0.09768475686725211,0.187516515810253
0.3,1.0000000000000002,500000.00000000023,299.9999999999999,2182.380472538753,0.1700265305113039,0.00015466774130151303,-6.820998023661619e-08,0.0028132759451504285,0.12448631598133313,0.18215843791409006
0.5,1.0000000000000002,500000.0000000002,299.9999999999998,2073.5849360374013,0.12872599914799712,0.00019052462230567812,-8.669340413540553e-10,0.002023158915933411,0.16921354750368414,0.1732598696528844
0.0,1.0500000000000003,100000.00000000004,300.0,2255.6717872732725,0.4290801917056714,0.00032056343498412115,-6.394721708839792e-10,0.0010672557359001926,0.07744307158115268,0.19660344654988507
0.1,1.0500000000000003,100000.00000000007,300.0,2228.5942241169037,0.40534236830093534,0.00033462288283430183,-4.650940121663678e-14,0.00098714642498724,0.0875540531124556,0.19449261364280668
