EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,O2,CO,CO2
0.0,0.0,0.9999999999999999,1.0000000000000002,101324.99999999993,300.0,2215.651435005643,0.2832757883778389,0.000496503413595479,1.1225173814246885,0.1507115198478482,0.005947215582270969,0.00985659745908666,0.08440131372028833
0.0,0.0,1.0999999999999999,0.9090909090909092,101324.99999999996,300.00000000000006,2207.0594445817346,0.26934915957939376,0.0005170457661005923,1.118083970419484,0.14887452300240273,0.0005162913241724415,0.02618412154451152,0.07527868732764396
0.0,0.0,1.1999999999999997,0.8333333333333335,101324.99999999993,300.0,2134.3099856275335,0.2298492147218904,0.0005805840779450501,1.113733269059679,0.15079159721368288,4.205077804064686e-05,0.0451759523526948,0.06264883396161622
0.0,0.0,0.7999999999999999,1.25,101324.99999999993,300.0,1999.2736417176272,0.23275217214068503,0.0005364189846640289,1.131641968186572,0.16961212879706922,0.03859440866662378,0.0006967384911700036,0.07673323927893734
0.0,0.0,0.8999999999999999,1.1111111111111112,101324.99999999993,300.0,2131.119645276065,0.27039301266103904,0.0004984884369261176,1.1270358891186918,0.15814709699650464,0.02016819947218659,0.002901349063615486,0.08319502160072884
0.0,0.0,0.7,1.4285714285714286,101324.99999999999,300.0,1842.0756276724042,0.1746557702616815,0.00064645444140638,1.136338181629757,0.18499058174140973,0.05849572975552569,0.00013551600972032442,0.06833054837348491
