EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.2,0.0,0.601,1.663893510815308,101325.00000000004,559.0488095072386,1530.6058669640918,0.08363057080200563,0.0019117501544689075,0.6817097601427403,0.2489259959683664,1.927887476906638e-17,2.850286882745372e-06,0.06327979941012832,2.4281897193199596e-05,0.24705720400494294,0.09517110350986888,0.5943212827914718
0.1,0.0,0.601,1.663893510815308,101325.00000000003,556.5852627233055,1691.0820638930954,0.2196922746309091,0.0009241859527215026,0.6498964458253489,0.21382492435824382,2.791001308736972e-21,1.2847703982374159e-05,0.07106368142663376,6.937297752494041e-05,0.15303881572194192,0.10682566812777201,0.6685584447387772
0.2,0.0,0.701,1.4265335235378032,101325.00000000001,556.9498413367829,1659.6042608453,0.1553456064736624,0.0011911814493330767,0.6822357643721745,0.2288684168719521,1.7463246231583116e-21,1.579106623095005e-05,0.04697983349239553,0.00013150532517431935,0.25433515002317963,0.10969203250995889,0.5884784070720478
0.1,0.0,0.701,1.4265335235378032,101325.00000000006,554.1291876644764,1836.814770800423,0.34185642362206875,0.0006791434265806699,0.6504433893040514,0.19607395391656193,1.1370213766446552e-22,6.341488789483556e-05,0.05279821198160628,0.0003483390624965676,0.1608922668349976,0.12315670251708544,0.6617106317228106
0.0,0.0,0.601,1.663893510815308,101325.00000000004,553.886835663069,1864.3603441413154,0.46373372235166926,0.0005477955056858315,0.6180381100319702,0.1834928460424516,2.3187064364014542e-23,5.0139839081540146e-05,0.07879273297578133,0.00010762282447582257,0.058925611145860715,0.11844262836735775,0.7425140149347342
0.0,0.0,0.8009999999999999,1.2484394506866419,101324.99999999999,548.2859403619267,2164.658549783657,0.8435226840311129,0.00037898953319411287,0.6191633342607267,0.15630325159585529,1.5119913590262603e-19,0.000823882934078615,0.03884045481590971,0.002136120718896007,0.07482797548689456,0.15238357655946203,0.7261063138651261
0.0,0.0,0.701,1.4265335235378032,101325.00000000006,551.0444451285118,2025.8652938333619,0.6682163438171658,0.00043272472636858594,0.6186197957458012,0.1680114597287252,2.7414596036590354e-21,0.00023194507436155964,0.05831566308340189,0.000557203004558678,0.06756003531606075,0.1360830306397174,0.7345775332889819
0.1,0.0,0.8009999999999999,1.2484394506866419,101325.00000000003,551.7420833456616,1967.0697922574802,0.4463643953526036,0.0005770950852318848,0.6509614260122762,0.18226901213506844,9.531908751807543e-21,0.00026417262967816623,0.035219288976435545,0.0014812278594127104,0.16771443025118807,0.1386172074503584,0.6546455851915743
0.2,0.0,0.8009999999999999,1.2484394506866419,101325.00000000001,554.9070773824794,1778.5037698013136,0.2184604935929344,0.000948347667943079,0.6827201494076575,0.21283968937409062,3.159328989216834e-22,7.822723947550184e-05,0.031226461088076387,0.0006521534310902805,0.2608687369965837,0.12383240394346876,0.582533704964807
0.0,0.0,0.9009999999999999,1.109877913429523,101325.0,545.6073498211094,2271.857063208245,0.9747825114865961,0.0003509455563574226,0.6196709368174241,0.14775241831352748,4.847387539740104e-18,0.0023974325453308444,0.021581878224156255,0.0063555466329308676,0.07908273438366675,0.1671218049308129,0.7163443735618952
