tres,EGR,phi,T,P,O2,CO,CO2
0.0,0.1,0.0,299.9999995427204,999998.3842830975,0.18907562989731386,0.0,0.0
5.0,0.1,0.0,300.00000489413407,999998.3842830975,0.1890756298973139,0.0,0.0
10.0,0.1,0.0,300.0000083867085,999998.3842830975,0.18907562989731388,0.0,0.0
15.0,0.1,0.0,300.0000105538101,999998.3842830975,0.18907562989731397,0.0,0.0
20.0,0.1,0.0,300.00001290779704,999998.3842830975,0.18907562989731394,0.0,0.0
25.0,0.1,0.0,300.0000145125109,999998.3842830975,0.18907562989731397,0.0,0.0
30.0,0.1,0.0,300.0000153280628,999998.3842830975,0.189075629897314,0.0,0.0
35.0,0.1,0.0,300.00001535445267,999998.3842830975,0.18907562989731402,0.0,0.0
40.0,0.1,0.0,300.00001473781407,999998.3842830975,0.18907562989731405,0.0,0.0
45.0,0.1,0.0,300.00001458282156,999998.3842830975,0.18907562989731408,0.0,0.0
50.0,0.1,0.0,300.0000139368716,999998.3842830975,0.18907562989731408,0.0,0.0
55.0,0.1,0.0,300.00001279996417,999998.3842830975,0.1890756298973141,0.0,0.0
60.0,0.1,0.0,300.0000111720992,999998.3842830975,0.18907562989731413,0.0,0.0
65.0,0.1,0.0,300.0000090532768,999998.3842830975,0.18907562989731416,0.0,0.0
70.0,0.1,0.0,300.0000064434969,999998.3842830975,0.1890756298973142,0.0,0.0
75.0,0.1,0.0,300.0000033427595,999998.3842830975,0.18907562989731422,0.0,0.0
80.0,0.1,0.0,299.99999975106465,999998.3842830975,0.18907562989731425,0.0,0.0
85.0,0.1,0.0,299.9999970411838,999998.3842830975,0.18907562989731427,0.0,0.0
90.0,0.1,0.0,299.9999941609194,999998.3842830975,0.1890756298973143,0.0,0.0
95.0,0.1,0.0,299.9999910946354,999998.3842830975,0.1890756298973143,0.0,0.0
100.0,0.1,0.0,299.9999878423319,999998.3842830975,0.18907562989731433,0.0,0.0
105.0,0.1,0.0,299.99998440400884,999998.3842830975,0.18907562989731438,0.0,0.0
110.0,0.1,0.0,299.99998077966626,999998.3842830975,0.1890756298973144,0.0,0.0
115.0,0.1,0.0,299.9999769693041,999998.3842830975,0.18907562989731444,0.0,0.0
120.0,0.1,0.0,299.9999729729224,999998.3842830975,0.18907562989731447,0.0,0.0
125.0,0.1,0.0,299.99996980239297,999998.3842830975,0.1890756298973145,0.0,0.0
130.0,0.1,0.0,299.9999668602714,999998.3842830975,0.18907562989731452,0.0,0.0
135.0,0.1,0.0,299.99996399520467,999998.3842830975,0.18907562989731452,0.0,0.0
140.0,0.1,0.0,299.99996120719294,999998.3842830975,0.18907562989731455,0.0,0.0
145.0,0.1,0.0,299.99995849623616,999998.3842830975,0.18907562989731458,0.0,0.0
150.0,0.1,0.0,299.99995586233433,999998.3842830975,0.1890756298973146,0.0,0.0
155.0,0.1,0.0,299.9999533054874,999998.3842830975,0.1890756298973146,0.0,0.0
160.0,0.1,0.0,299.9999508256954,999998.3842830975,0.1890756298973147,0.0,0.0
165.0,0.1,0.0,299.9999490160252,999998.3842830975,0.18907562989731466,0.0,0.0
170.0,0.1,0.0,299.9999474424727,999998.3842830975,0.18907562989731475,0.0,0.0
175.00000000000003,0.1,0.0,299.99994586892024,999998.3842830975,0.18907562989731472,0.0,0.0
180.0,0.1,0.0,299.9999442953677,999998.3842830975,0.18907562989731477,0.0,0.0
185.0,0.1,0.0,299.9999427218152,999998.3842830975,0.18907562989731477,0.0,0.0
190.0,0.1,0.0,299.99994114826274,999998.3842830975,0.18907562989731483,0.0,0.0
195.0,0.1,0.0,299.99993957471025,999998.3842830975,0.18907562989731477,0.0,0.0
200.0,0.1,0.0,299.9999380011578,999998.3842830975,0.1890756298973148,0.0,0.0
205.00000000000003,0.1,0.0,299.99993642760523,999998.3842830975,0.18907562989731483,0.0,0.0
210.0,0.1,0.0,299.99993485405275,999998.3842830975,0.18907562989731486,0.0,0.0
215.0,0.1,0.0,299.9999332805003,999998.3842830975,0.18907562989731488,0.0,0.0
220.0,0.1,0.0,299.9999317069478,999998.3842830975,0.1890756298973149,0.0,0.0
225.0,0.1,0.0,299.9999301333953,999998.3842830975,0.18907562989731494,0.0,0.0
230.0,0.1,0.0,299.9999285598428,999998.3842830975,0.18907562989731497,0.0,0.0
235.00000000000003,0.1,0.0,299.9999269862903,999998.3842830975,0.189075629897315,0.0,0.0
240.0,0.1,0.0,299.9999254127378,999998.3842830975,0.189075629897315,0.0,0.0
245.0,0.1,0.0,299.9999238391853,999998.3842830975,0.18907562989731505,0.0,0.0
250.0,0.1,0.0,299.99992226563285,999998.3842830975,0.18907562989731508,0.0,0.0
255.0,0.1,0.0,299.9999206920803,999998.3842830975,0.1890756298973151,0.0,0.0
260.0,0.1,0.0,299.99991974759024,999998.3842830975,0.18907562989731513,0.0,0.0
265.0,0.1,0.0,299.9999189532966,999998.3842830975,0.18907562989731516,0.0,0.0
270.0,0.1,0.0,299.999918159003,999998.3842830975,0.1890756298973152,0.0,0.0
275.0,0.1,0.0,299.9999173647094,999998.3842830975,0.18907562989731522,0.0,0.0
280.0,0.1,0.0,299.99991657041585,999998.3842830975,0.18907562989731522,0.0,0.0
285.00000000000006,0.1,0.0,299.99991577612224,999998.3842830975,0.18907562989731527,0.0,0.0
290.0,0.1,0.0,299.9999149818286,999998.3842830975,0.18907562989731527,0.0,0.0
295.0,0.1,0.0,299.999914187535,999998.3842830975,0.1890756298973153,0.0,0.0
300.0,0.1,0.0,299.99991339324146,999998.3842830975,0.18907562989731533,0.0,0.0
305.0,0.1,0.0,299.99991259894784,999998.3842830975,0.18907562989731538,0.0,0.0
310.0,0.1,0.0,299.99991180465423,999998.3842830975,0.18907562989731538,0.0,0.0
315.0,0.1,0.0,299.9999110103606,999998.3842830975,0.18907562989731544,0.0,0.0
320.0,0.1,0.0,299.999910216067,999998.3842830975,0.18907562989731544,0.0,0.0
325.0,0.1,0.0,299.99990942177345,999998.3842830975,0.18907562989731547,0.0,0.0
330.0,0.1,0.0,299.99990862747984,999998.3842830975,0.18907562989731547,0.0,0.0
335.0,0.1,0.0,299.9999078331862,999998.3842830975,0.18907562989731552,0.0,0.0
340.0,0.1,0.0,299.9999070388926,999998.3842830975,0.18907562989731555,0.0,0.0
345.00000000000006,0.1,0.0,299.999906244599,999998.3842830975,0.18907562989731558,0.0,0.0
350.00000000000006,0.1,0.0,299.99990545030545,999998.3842830975,0.1890756298973156,0.0,0.0
355.0,0.1,0.0,299.9999047656446,999998.3842830975,0.18907562989731563,0.0,0.0
360.0,0.1,0.0,299.99990409846714,999998.3842830975,0.18907562989731566,0.0,0.0
365.0,0.1,0.0,299.9999034354519,999998.3842830975,0.1890756298973157,0.0,0.0
370.0,0.1,0.0,299.99990277659884,999998.3842830975,0.1890756298973157,0.0,0.0
375.0,0.1,0.0,299.99990212190795,999998.3842830975,0.1890756298973157,0.0,0.0
380.0,0.1,0.0,299.99990147137925,999998.3842830975,0.1890756298973157,0.0,0.0
