EGR,FB,phi,AF,P,Tin,T,u,dF,hr,rhoGF,rhoGB,omega0,Yi_N2,Yi_O2,Yi_CH4,Yi_FCO2,CH4,O2,CO,CO2,H2O,N2
0.2,0.0,1.005,0.9950248756218907,99999.99999999999,393.0,1867.714570616703,0.18107767765985364,0.0008484283239424851,899269626.6507573,0.9457758957566264,0.19832814695511725,26.653766488717487,0.5181267039584891,0.15740363604497232,0.03965484174371889,0.28481481825281946,1.0504877517519536e-17,0.0019142037545239721,0.0036306712699317747,0.07212379871549872,0.15030907443459104,0.5696980327631287
0.2,0.0,1.2049999999999998,0.8298755186721992,100000.00000000001,392.99999999999915,1766.6066370041394,0.1144563263191034,0.0012353832737234964,391943897.9213971,0.9404597079578383,0.20285895690059047,12.89620166175518,0.5113242159092525,0.15533708293176296,0.04692211624173587,0.2864165849172488,2.6940808169235505e-09,1.4563349516335116e-06,0.03399706515182751,0.052915946016423666,0.14937871193081834,0.5438937105917073
0.2,0.0,0.9049999999999999,1.1049723756906078,100000.00000000003,393.0,1782.025089312234,0.1540156558520161,0.0009341987662096598,696420995.8889495,0.9484967711659944,0.20904634386500578,19.73075027637531,0.521596276026268,0.15845767023162216,0.035948207873185534,0.2839978458689244,1.0141153530437822e-21,0.014825530618247535,0.00030847727023086674,0.06879153869841928,0.1384328722921062,0.5768016082447492
0.2,0.0,1.105,0.9049773755656109,100000.0,393.00000000000045,1829.1508499320953,0.1770894977870664,0.0008468643535487074,850871570.8514067,0.9431035136014241,0.199326310462591,26.339167348963787,0.5147029849218197,0.15636353172097028,0.04331248963129654,0.2856209937259135,3.3753329019835776e-14,1.7888512652505464e-05,0.019330372927942232,0.062158084496277,0.15247233549457073,0.5569827320132951
0.2,0.0,0.705,1.4184397163120568,99999.99999999999,393.0,1538.132577996506,0.06416900179015642,0.0017748942269405813,177134099.49203435,0.9540791680167062,0.2437457683544629,4.539807138057577,0.5286767138623724,0.16060866274306496,0.028383992405451013,0.28233063098911165,9.216308487544374e-18,0.04625288470357271,6.974487341157591e-06,0.054972359879180636,0.1102679228170145,0.5883531489719294
0.2,0.0,0.605,1.6528925619834711,99999.99999999999,393.0,1403.639623861993,0.02234518786479466,0.004406901949220832,34615309.29519201,0.9568633862001439,0.2679226779584861,0.818937897381278,0.5322895107368973,0.1617062077257835,0.024524347757387918,0.28147993377993136,3.0931303621421694e-14,0.06249255783107327,1.8758343935714476e-06,0.04767367276249427,0.09558277988974447,0.5941875708974012
0.2,0.0,0.8049999999999999,1.2422360248447206,99999.99999999999,392.99999999999955,1663.9906244940894,0.11145246074017323,0.0011591527598725716,419344548.04449505,0.951267803295841,0.22460449024172527,11.332134612957589,0.525112628482727,0.15952591600632107,0.032191597299539396,0.28316985821141255,2.743307894865016e-21,0.030377316080760382,4.222372843950672e-05,0.06202378702230895,0.12464748531405079,0.5825655403706651
