tres,EGR,phi,T,P,O2,CO,CO2
0.001,0.1,0.0,1699.4757304665025,1000212.210342736,0.18904037145993965,1.0672002305661637e-30,3.199042113284075e-30
0.10200000000000001,0.1,0.0,1699.4762346120547,1000212.210342736,0.18904040594125457,6.086650900173004e-35,4.5009129251560276e-33
0.203,0.1,0.0,1699.4764873199504,1000212.210342736,0.1890404231673261,5.377060056188335e-33,3.309411837464817e-33
0.30400000000000005,0.1,0.0,1699.4766560003397,1000212.210342736,0.18904043466498544,-1.0996823802065952e-38,-1.0253294751602184e-37
0.405,0.1,0.0,1699.4767825788192,1000212.210342736,0.18904044329255296,8.670670621641485e-31,-6.0161594746476986e-31
0.506,0.1,0.0,1699.47688386872,1000212.210342736,0.18904045019630392,-3.742367089119824e-31,3.8590500835370854e-31
0.6070000000000001,0.1,0.0,1699.4769682900564,1000212.210342736,0.18904045595016122,-3.029752047484668e-33,-7.498124660488072e-33
0.7080000000000001,0.1,0.0,1699.4770406570033,1000212.210342736,0.1890404608823578,8.878915283273854e-33,9.084565397734944e-32
0.809,0.1,0.0,1699.4771039812972,1000212.210342736,0.18904046519815393,-9.397596870231917e-34,-6.548003962503393e-32
0.91,0.1,0.0,1699.4771602702656,1000212.210342736,0.18904046903444463,-3.96659385273604e-32,-2.598303316708389e-31
1.011,0.1,0.0,1699.4772109276894,1000212.210342736,0.18904047248708478,-8.877618077807986e-35,-2.9001945133191453e-32
1.1119999999999999,0.1,0.0,1699.477256986774,1000212.210342736,0.1890404756257969,-6.884820416893638e-34,1.596125367609109e-32
1.213,0.1,0.0,1699.4772992027154,1000212.210342736,0.1890404785028908,2.9448763894373506e-34,1.8144541134855138e-32
1.314,0.1,0.0,1699.477338171366,1000212.210342736,0.18904048115860306,-1.359645271193772e-33,-5.717384284636979e-33
1.415,0.1,0.0,1699.4773743556295,1000212.210342736,0.1890404836245538,7.101752071339694e-32,-2.2481419928206924e-31
1.516,0.1,0.0,1699.477408127365,1000212.210342736,0.18904048592604092,-1.5980534617351219e-32,1.0866546266010472e-31
1.617,0.1,0.0,1699.477439787273,1000212.210342736,0.18904048808362023,-1.635982804649152e-33,-6.79588079375109e-33
