EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,O2,CO,CO2
0.0,0.0,0.9999999999999999,1.0000000000000002,101324.99999999993,300.0,2215.6111703024153,0.28241065759532735,0.0004980077429542905,1.1225173794292824,0.15071696632871198,0.005933492922416578,0.009829639852114849,0.08442992690440942
0.0,0.0,1.0999999999999999,0.9090909090909092,101324.99999999996,300.00000000000006,2206.1658823408475,0.2722474829031707,0.0005122191358836624,1.118083963849305,0.148928427665953,0.000535214066436477,0.026182979794389185,0.0752754047780921
0.0,0.0,0.7,1.4285714285714286,101324.99999999999,300.0,1842.4466865037746,0.16180987659328022,0.0006929057822266304,1.136338178726265,0.1849611177207556,0.05850705627195531,0.00011383214190392098,0.06835511138855874
0.0,0.0,0.7999999999999999,1.25,101324.99999999993,300.0,1999.4920868095471,0.22418056246538026,0.000555811719854003,1.1316419548821193,0.16959997051504075,0.03858817267067248,0.000667515541576099,0.0767653602811344
0.0,0.0,0.8999999999999999,1.1111111111111112,101324.99999999993,300.0,2132.078906138624,0.2653196279882812,0.0005063217571938956,1.1270358871401578,0.15808879959205013,0.02012465656624102,0.002817740319337447,0.08328561143282026
0.0,0.0,1.1999999999999997,0.8333333333333335,101324.99999999993,300.0,2133.812025596617,0.23611453189323256,0.0005671248274417187,1.1137332476210144,0.15082384843350646,4.472610255911263e-05,0.045148123257464735,0.06267442550672842
