EGR,FB,phi,AF,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.2,0.20040000000000002,0.7957159633152542,1.2567298459536003,99999.99999999999,300.00000000000006,1977.6101831062836,0.28772386251213855,0.0005270943422153308,3.775239381659581e-21,0.03906201980506449,0.07197668125250328,0.1583076569644774
0.2,0.0004,0.7964132748331973,1.255629497398122,99999.99999999996,299.99999999999994,1974.4201816817008,0.2536893492814469,0.0005756842815097478,3.3204860979733324e-21,0.03880890468661928,0.07677974598073985,0.15132524606745576
0.2,0.1004,0.6955119721888756,1.4377897721197481,99999.99999999999,299.9999999999999,1821.6860158420257,0.1895061925165413,0.0006950667197683437,2.5891117616532888e-23,0.05894004841973212,0.0661961331505628,0.13765536082329613
0.2,0.1004,0.7960953330449245,1.2561309663444151,99999.99999999999,300.0000000000001,1976.1333045931729,0.26904046175142454,0.0005522327511390687,3.5428932514593336e-21,0.038918448816129825,0.07453452821674773,0.15467087215819475
0.2,0.0004,0.6958684793364553,1.4370531640598938,99999.99999999999,299.99999999999994,1820.2481023096311,0.17729652209055152,0.0007290852479011963,2.4929712445662303e-23,0.058838996027419155,0.06817775364372397,0.13462494396451125
0.2,0.20040000000000002,0.6951020434951221,1.4386376926354376,99999.99999999996,299.99999999999983,1824.6568505760215,0.20491868759641238,0.0006559651391003673,2.8721347647391785e-23,0.058914809631966276,0.06399848223219641,0.14092766163321604
0.2,0.20040000000000002,0.8973454494975216,1.1143980287189965,99999.99999999994,300.0,2106.8315616550994,0.35529845271090715,0.0004689360425098716,3.602694167808159e-19,0.020480425870311025,0.07823071865094054,0.17437698280338518
0.2,0.0004,1.0002758081468135,0.9997242679023454,100000.00000000004,299.9999999999998,2184.100717125272,0.3508291715455069,0.00047940001951030326,3.459899030769939e-17,0.005809681035323358,0.08477962673582014,0.17929278634326645
0.2,0.1004,0.8976129345790997,1.1140659425422725,99999.99999999997,299.9999999999999,2105.7766791148374,0.3331902374464102,0.0004893228996363524,3.484667443666216e-19,0.020271164222962202,0.0810570917048942,0.17043469020687374
0.2,0.1004,1.0002427821399125,0.9997572767889481,99999.99999999997,300.0000000000001,2186.0505881499835,0.3738605045288578,0.0004609700063142631,3.675952037513684e-17,0.005870194908957007,0.08204381060389358,0.18359527387618912
0.2,0.20040000000000002,1.0001380859866698,0.9998619330784373,99999.99999999994,300.0,2187.729071817204,0.3990808949483413,0.00044267511096490725,3.5934201582247013e-17,0.006102022435101747,0.07921793724380423,0.18771569252686218
0.2,0.0004,0.8978223900792899,1.1138060389780282,99999.99999999999,299.9999999999998,2104.347305945121,0.3142954681860166,0.0005080590696572178,3.299958220224216e-19,0.020184565297340785,0.08353581731796875,0.16671542950944546
0.2,0.0004,1.0519662998846055,0.9506007940650704,99999.99999999997,299.9999999999999,2189.791715288259,0.3578562067546036,0.00047211596414334676,3.9507874644085004e-16,0.001968590085021697,0.08127471831744755,0.18350223166769092
0.2,0.1004,1.0520009137142416,0.9505695165884933,99999.99999999997,300.0,2192.7293344785116,0.38148984761029836,0.00045431859431280464,4.007295213234444e-16,0.0020444514455063923,0.07871237141457783,0.18767422843160425
0.2,0.20040000000000002,1.104365626328863,0.9054972159213288,100000.00000000001,299.9999999999999,2176.8577423773463,0.408090223768277,0.00043100321555274016,3.969868689692234e-15,0.0005618789771220853,0.07006320226146565,0.1941962219608166
0.2,0.1004,1.1042324859450356,0.905606394240584,100000.0,300.0000000000001,2172.9892956705103,0.37939496841213144,0.0004508591527103848,3.9655773245544e-15,0.0005286852950652715,0.07276229389420528,0.1895712990127316
0.2,0.0004,1.1041075631512183,0.9057088578814855,99999.99999999996,299.9999999999999,2169.8511322688546,0.3562142353293015,0.0004693217773922103,3.914368877647803e-15,0.0005045377607188873,0.07512739234315854,0.18556154228295216
0.2,0.20040000000000002,1.052024899596141,0.9505478438617635,99999.99999999996,299.9999999999999,2195.287098437728,0.40862903025920577,0.0004348615527958913,4.018357673795087e-16,0.0021382048632934414,0.07588843616565656,0.19211296285341506
0.2,0.0004,1.2099872031941303,0.8264550214747685,99999.99999999994,300.0000000000001,2094.978175326667,0.3164456193162179,0.0005026240672873763,1.2214392755173303e-13,4.0903176914053636e-05,0.06217939832035715,0.18425272606393592
0.2,0.20040000000000002,1.210607913170394,0.8260312766180055,99999.99999999997,300.0000000000001,2105.8981173920406,0.36906592723296006,0.00045292398706298857,1.1902006742442481e-13,4.883456815172385e-05,0.05788636891825476,0.19253896838851797
0.2,0.1004,1.210259405145766,0.826269141762677,99999.99999999997,300.0,2099.9458541254917,0.33916298253508664,0.000478804222489854,1.205116758109747e-13,4.4301251961708064e-05,0.06023295245296488,0.18802557015875468
