EGR,FB,phi,AF,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.1,0.0004,0.8999999999999999,1.1111111111111112,100000.00000000001,299.9999999999999,2118.221901872606,0.3157235187829202,0.0004913273675432521,1.2140177141779421e-19,0.019915896621326954,0.09213387603265198,0.169054490184295
0.1,0.20040000000000002,0.8,1.25,100000.0,300.0,1985.9129090269305,0.28786844993989524,0.0005160520258059167,1.1041174502242388e-21,0.038911513459462255,0.08091930526261544,0.16007965061579912
0.1,0.1004,0.7,1.4285714285714286,99999.99999999999,300.00000000000006,1827.8830446398592,0.19364313817330425,0.0006665324348364324,5.60067856446784e-20,0.058491626395524576,0.07358712939206023,0.13892427467197668
0.1,0.20040000000000002,0.7,1.4285714285714286,99999.99999999994,300.0,1831.5202461599663,0.20747337257401335,0.0006352879937342269,3.815196809595826e-20,0.058400280110150145,0.07203343909771814,0.14247157490074208
0.1,0.1004,0.8000000000000003,1.2499999999999996,99999.99999999997,300.0,1984.8288881736723,0.27126174602407244,0.0005353490643925001,1.0620350253724545e-21,0.038664956184216094,0.08271881765710953,0.15651886779610033
0.1,0.0004,0.7000000000000002,1.4285714285714282,99999.99999999999,299.99999999999994,1825.8585395660275,0.18250334553117986,0.000693355932662717,7.354166835093849e-20,0.05836819778591308,0.07504449515250146,0.13587091210366287
0.1,0.0004,0.7999999999999997,1.2500000000000004,99999.99999999999,300.00000000000006,1983.216748375859,0.25595775142933247,0.0005540877354012027,1.0017551348446675e-21,0.038495044096965594,0.08440384807874214,0.15304813092023747
0.1,0.1004,0.8999999999999997,1.1111111111111116,100000.0,300.0,2120.7595345690283,0.33542851033603965,0.00047481412900159066,1.3073401536850146e-19,0.02001667837110148,0.09024145263713663,0.17303571212690794
0.1,0.20040000000000002,0.9000000000000001,1.111111111111111,99999.99999999996,300.0,2121.9958928896936,0.35667741673584336,0.0004579963315889528,1.3407916501232057e-19,0.020280449586789994,0.08823521924381095,0.1770161070605244
0.1,0.20040000000000002,1.0000000000000002,0.9999999999999998,99999.99999999994,300.00000000000006,2207.761219791487,0.398908844708059,0.0004311659044145768,1.7499221806045322e-17,0.00579157738044987,0.0901455294024111,0.1910771295629595
0.1,0.0004,1.0000000000000002,0.9999999999999998,99999.99999999997,300.00000000000017,2202.88782793632,0.3506793700878169,0.00046443836641133895,1.683407471966192e-17,0.005474164708857025,0.09421476543186011,0.1824255324993304
0.1,0.0004,1.05,0.9523809523809523,99999.99999999997,300.0,2198.742692512573,0.35599767553167366,0.00045597171989971374,1.984305014500498e-16,0.0021687876699001095,0.08999619243483281,0.18626396714145715
0.1,0.1004,1.05,0.9523809523809523,99999.99999999997,300.0,2202.08253799473,0.3791486391523621,0.0004395334336573983,1.9960399250664398e-16,0.002256870723445994,0.08818606269111805,0.19045852866731808
0.1,0.1004,1.0,1.0,99999.99999999996,300.00000000000006,2205.8647669358174,0.3737489286653796,0.0004478516678312348,1.7780623673388964e-17,0.005568398068927061,0.09218076555380424,0.18672964262569625
0.1,0.0004,1.1000000000000003,0.9090909090909088,99999.99999999997,300.0,2176.265324816411,0.35089123377889175,0.0004553819799527378,1.6676916856730557e-15,0.0006896137643676945,0.08396214731617664,0.18847432793169203
0.1,0.20040000000000002,1.05,0.9523809523809523,99999.99999999999,300.00000000000006,2205.614020521417,0.40678807300679237,0.00042210567911364264,1.9681452679941937e-16,0.002388294421463546,0.08617978160048842,0.1951159989393298
0.1,0.20040000000000002,1.1000000000000008,0.9090909090909085,100000.0,300.0,2185.681791675993,0.4042659948048676,0.0004195187498280065,1.608352684549204e-15,0.0007842061034838401,0.08048377116539235,0.1975434328947273
0.1,0.1004,1.1,0.9090909090909091,99999.99999999996,299.99999999999994,2180.4964530201637,0.37464391929778723,0.0004382542628038395,1.6245229511797913e-15,0.0007419412677361409,0.08236556110958108,0.1926231667102249
0.1,0.20040000000000002,1.2000000000000004,0.833333333333333,99999.99999999997,299.9999999999999,2115.8779905377714,0.3600407686341803,0.00044734436858382,3.917677797991019e-14,8.717260219460817e-05,0.06834466683517533,0.19752523091763044
0.1,0.1004,1.2,0.8333333333333334,99999.99999999999,300.00000000000017,2109.1198429031947,0.32871635475060546,0.0004734288456948681,4.1179804336894e-14,7.666099846266303e-05,0.0699344822472381,0.1925789624769318
0.1,0.0004,1.2000000000000006,0.8333333333333329,99999.99999999994,300.00000000000006,2103.7286353820728,0.30458662461239827,0.0004974939194444805,4.2993242731866076e-14,6.884280692565306e-05,0.07122919576880943,0.18843933942852722
