tres,EGR,phi,T,P,O2,CO,CO2
0.001,0.1,0.0,1399.9818081590383,1000256.9531033357,0.18907441429115995,0.0,0.0
0.10200000000000001,0.1,0.0,1399.9819203027776,1000256.9531033357,0.18907442144647657,0.0,0.0
0.203,0.1,0.0,1399.9819760688815,1000256.9531033357,0.18907442499931545,3.057990972071382e-38,6.594073035627688e-39
0.30400000000000005,0.1,0.0,1399.9820131033935,1000256.9531033357,0.18907442735870306,-2.0815426419889263e-38,-1.185921886294009e-38
0.405,0.1,0.0,1399.9820407965547,1000256.9531033357,0.18907442912286962,-5.831584864157734e-44,-3.248858144768012e-44
0.506,0.1,0.0,1399.982062895795,1000256.9531033357,0.18907443053070647,-1.040500833879392e-33,5.326979684619679e-34
0.6070000000000001,0.1,0.0,1399.9820812745586,1000256.9531033357,0.1890744317014532,1.4348310119182708e-33,-2.384669323511348e-33
0.7080000000000001,0.1,0.0,1399.9820969995478,1000256.9531033357,0.1890744327031355,5.538322842199812e-34,6.094492799637723e-35
0.809,0.1,0.0,1399.9821107385426,1000256.9531033357,0.18907443357820916,1.1205128835721273e-33,4.169776908839481e-34
0.91,0.1,0.0,1399.9821229316058,1000256.9531033357,0.18907443435496116,-4.151929475747598e-32,3.382383803087843e-34
1.011,0.1,0.0,1399.9821338932177,1000256.9531033357,0.189074435053138,-3.3537953520417865e-35,-2.6213796590125733e-36
1.1119999999999999,0.1,0.0,1399.9821438456067,1000256.9531033357,0.18907443568710364,-2.084110566788226e-32,1.0537557407219886e-32
1.213,0.1,0.0,1399.9821529595852,1000256.9531033357,0.18907443626761689,3.756408918461861e-32,4.3371375733026233e-33
1.314,0.1,0.0,1399.9821613649926,1000256.9531033357,0.1890744368029449,3.4915556717071253e-37,2.822805202739457e-37
1.415,0.1,0.0,1399.9821691623802,1000256.9531033357,0.18907443729957768,-4.1711364102944185e-31,-7.002629089499936e-32
1.516,0.1,0.0,1399.9821764325432,1000256.9531033357,0.18907443776270366,-3.037168132519444e-34,-4.4441555837572573e-35
1.617,0.1,0.0,1399.9821832438756,1000256.9531033357,0.1890744381965338,-2.0559307051579867e-46,4.758893531951005e-46
1.718,0.1,0.0,1399.9821896497428,1000256.9531033357,0.1890744386045329,7.864682944195001e-36,-3.242676233078603e-38
1.819,0.1,0.0,1399.9821956946932,1000256.9531033357,0.18907443898959156,-1.6770824398721796e-32,2.5471098252758867e-33
1.92,0.1,0.0,1399.9822014182264,1000256.9531033357,0.1890744393541405,-1.566011531266682e-32,-7.303793383361838e-34
2.021,0.1,0.0,1399.9822068516646,1000256.9531033357,0.18907443970022972,2.158273921951445e-32,-4.992123540140237e-33
2.122,0.1,0.0,1399.9822120256563,1000256.9531033357,0.18907444002963414,-3.244131590675828e-32,9.492139053114185e-34
2.223,0.1,0.0,1399.9822169592517,1000256.9531033357,0.18907444034388504,-6.271581478491311e-33,-6.089304299550768e-34
2.324,0.1,0.0,1399.9822216763432,1000256.9531033357,0.1890744406443027,-1.0510177196555026e-32,-2.447054163456396e-33
2.4250000000000003,0.1,0.0,1399.9822261940362,1000256.9531033357,0.18907444093204828,-1.0384311766304105e-33,-1.0789306953998944e-34
2.5260000000000002,0.1,0.0,1399.98223052917,1000256.9531033357,0.18907444120814063,1.2916108515399252e-41,1.3789522153915783e-41
2.6270000000000002,0.1,0.0,1399.9822346952103,1000256.9531033357,0.18907444147348185,-5.029702929260214e-47,-1.4959264478828535e-46
2.728,0.1,0.0,1399.9822387055003,1000256.9531033357,0.18907444172887303,-1.0933028671554755e-35,-1.1137677947157585e-36
2.829,0.1,0.0,1399.9822425706002,1000256.9531033357,0.18907444197502912,-4.9153923959457675e-42,-6.000136044039083e-42
2.93,0.1,0.0,1399.9822463007235,1000256.9531033357,0.189074442212591,-2.561549482123987e-47,4.2123872687377205e-48
3.031,0.1,0.0,1399.9822499049938,1000256.9531033357,0.18907444244213492,-3.962158714606267e-35,-4.1661799687389054e-36
3.132,0.1,0.0,1399.9822533915485,1000256.9531033357,0.1890744426641813,7.421642942075938e-42,4.2747176742401625e-42
3.233,0.1,0.0,1399.982256768058,1000256.9531033357,0.18907444287920147,-1.059993127322755e-32,-7.0917541744606e-33
3.334,0.1,0.0,1399.9822600404696,1000256.9531033357,0.18907444308762456,6.044277441454869e-37,-7.212455585537029e-39
3.435,0.1,0.0,1399.9822632156797,1000256.9531033357,0.18907444328983988,-1.2971253845499917e-34,-1.1808753643324635e-34
3.536,0.1,0.0,1399.9822662990719,1000256.9531033357,0.18907444348620514,-1.6154137153039696e-51,1.5727500067208355e-51
3.637,0.1,0.0,1399.9822692948962,1000256.9531033357,0.18907444367704798,4.053083452839712e-56,-3.881044033807093e-56
3.738,0.1,0.0,1399.9822722095528,1000256.9531033357,0.18907444386266697,-2.5494390308847476e-33,-1.9121863569371652e-34
3.839,0.1,0.0,1399.9822750463566,1000256.9531033357,0.18907444404333973,6.757108914033494e-35,-4.825914199536552e-35
3.94,0.1,0.0,1399.982277809583,1000256.9531033357,0.18907444421932132,-3.336680720560538e-39,1.0615798215867887e-39
4.041,0.1,0.0,1399.9822805046704,1000256.9531033357,0.18907444439084328,-9.249855893331914e-44,2.2413054829396572e-44
4.142,0.1,0.0,1399.9822831324082,1000256.9531033357,0.18907444455813466,-2.2846215685808437e-34,-5.712761616610121e-35
4.243,0.1,0.0,1399.9822856924657,1000256.9531033357,0.18907444472140053,2.375119852390677e-38,9.499578020469925e-39
4.344,0.1,0.0,1399.9822881945654,1000256.9531033357,0.1890744448808185,-8.650255847164426e-34,-2.1278928060204918e-34
4.445,0.1,0.0,1399.982290640136,1000256.9531033357,0.18907444503656146,-2.0441264344451967e-33,-3.020755814597738e-34
4.546,0.1,0.0,1399.9822930340454,1000256.9531033357,0.18907444518878544,-1.4069061494454166e-38,-8.804825217869922e-39
4.647,0.1,0.0,1399.9822953718135,1000256.9531033357,0.18907444533767148,4.3773246811006865e-37,1.4026817335710819e-37
4.748,0.1,0.0,1399.982297660536,1000256.9531033357,0.18907444548334823,2.3507468295586726e-41,1.6462347674593329e-41
4.849000000000001,0.1,0.0,1399.9822998992834,1000256.9531033357,0.18907444562595407,5.82856536478847e-46,8.140183208560432e-46
4.950000000000001,0.1,0.0,1399.9823020917006,1000256.9531033357,0.18907444576561286,-1.1549648739648012e-34,-2.8625615122964865e-35
5.051000000000001,0.1,0.0,1399.9823042403402,1000256.9531033357,0.18907444590244196,1.8267474073933299e-40,2.931365982240885e-40
5.152000000000001,0.1,0.0,1399.982306346359,1000256.9531033357,0.18907444603655416,1.2487647527725695e-36,1.3169369282625916e-37
5.253000000000001,0.1,0.0,1399.9823084113236,1000256.9531033357,0.1890744461680544,-7.89766316309971e-44,-1.0585311286806305e-43
5.354000000000001,0.1,0.0,1399.9823104366342,1000256.9531033357,0.1890744462970421,6.910993278335008e-33,1.8796865953676224e-33
5.455000000000001,0.1,0.0,1399.982312425533,1000256.9531033357,0.1890744464236059,4.788753139026785e-37,1.9985946423250105e-37
5.556000000000001,0.1,0.0,1399.9823143750598,1000256.9531033357,0.18907444654784986,3.389258477147379e-33,-3.861254641256205e-33
5.657000000000001,0.1,0.0,1399.9823162907246,1000256.9531033357,0.18907444666984116,3.3240745482947133e-34,-1.9832093848567544e-35
5.758000000000001,0.1,0.0,1399.9823181723611,1000256.9531033357,0.18907444678966503,-4.501327382787514e-33,5.601268119194428e-35
5.859000000000001,0.1,0.0,1399.9823200213823,1000256.9531033357,0.18907444690739542,2.0031492531182786e-35,1.0985066499262355e-35
5.960000000000001,0.1,0.0,1399.9823218382592,1000256.9531033357,0.1890744470231063,1.8022946148013448e-32,1.572793284973658e-33
6.061000000000001,0.1,0.0,1399.9823236248196,1000256.9531033357,0.1890744471368638,-2.525673843002548e-35,-2.626551760645865e-36
6.162000000000001,0.1,0.0,1399.9823253810737,1000256.9531033357,0.1890744472487336,6.747398169602878e-40,3.6604276836927444e-40
6.263000000000001,0.1,0.0,1399.9823271095913,1000256.9531033357,0.18907444735877457,8.107505552613594e-46,5.75562436030531e-46
6.364000000000001,0.1,0.0,1399.982328809687,1000256.9531033357,0.18907444746704768,-1.646056524075339e-33,-3.563812709118117e-34
6.465000000000001,0.1,0.0,1399.9823304829777,1000256.9531033357,0.18907444757360722,1.723905693984035e-34,2.1830736705099408e-35
6.566000000000001,0.1,0.0,1399.9823321300362,1000256.9531033357,0.18907444767850637,-7.127561179315736e-39,-3.877422038230761e-39
6.667000000000001,0.1,0.0,1399.982333752124,1000256.9531033357,0.18907444778179575,2.0805060325111627e-34,4.444057265186787e-35
6.768000000000001,0.1,0.0,1399.982335349682,1000256.9531033357,0.18907444788352384,-5.245859328485949e-39,-3.7092136101143193e-39
6.869000000000001,0.1,0.0,1399.9823369238852,1000256.9531033357,0.18907444798373718,2.0071314386258933e-34,4.4854553989619595e-35
6.970000000000001,0.1,0.0,1399.9823384745064,1000256.9531033357,0.18907444808247936,1.4275066357810542e-39,8.520347932205182e-40
7.071000000000001,0.1,0.0,1399.9823400026964,1000256.9531033357,0.18907444817979296,1.3429427735170779e-44,1.1603685115638381e-44
7.172000000000001,0.1,0.0,1399.9823415088488,1000256.9531033357,0.1890744482757187,-5.398193616802248e-34,2.2145216310508383e-34
7.273000000000001,0.1,0.0,1399.9823429942146,1000256.9531033357,0.18907444837029388,-5.5884916148110156e-33,-5.011636981686484e-34
7.3740000000000006,0.1,0.0,1399.9823444588208,1000256.9531033357,0.1890744484635579,5.563943967733797e-35,2.2272216555001838e-36
7.4750000000000005,0.1,0.0,1399.9823459033846,1000256.9531033357,0.1890744485555456,2.5807794842214434e-40,3.610609911090094e-41
7.5760000000000005,0.1,0.0,1399.982347328444,1000256.9531033357,0.18907444864629105,9.424750456578469e-46,2.409063930550033e-46
7.6770000000000005,0.1,0.0,1399.982348734516,1000256.9531033357,0.18907444873582724,3.378412097199039e-51,1.2830592657424304e-51
7.7780000000000005,0.1,0.0,1399.9823501220967,1000256.9531033357,0.18907444882418575,1.2094875656125145e-56,6.175704051971755e-57
7.8790000000000004,0.1,0.0,1399.9823514916632,1000256.9531033357,0.18907444891139702,7.726454068779195e-34,9.041098256468823e-35
7.98,0.1,0.0,1399.9823528436732,1000256.9531033357,0.1890744489974903,-1.9697749394473003e-33,-3.2938171641040116e-34
8.081,0.1,0.0,1399.9823541785709,1000256.9531033357,0.18907444908249352,3.326094437222193e-34,6.352956755148762e-35
8.182,0.1,0.0,1399.9823554967795,1000256.9531033357,0.18907444916643398,-4.6052980407623706e-36,-1.1887334962703833e-36
8.283,0.1,0.0,1399.9823567987094,1000256.9531033357,0.1890744492493377,-1.816149036089493e-41,-5.923961688346125e-42
8.384,0.1,0.0,1399.9823580847549,1000256.9531033357,0.18907444933122983,4.9135712840129525e-36,-6.10457537698828e-36
8.485,0.1,0.0,1399.9823593552958,1000256.9531033357,0.18907444941213455,-1.4531447570745869e-40,-2.682364444492197e-41
8.586,0.1,0.0,1399.9823606106675,1000256.9531033357,0.18907444949207544,2.270940877835876e-42,1.468759394201672e-42
8.687,0.1,0.0,1399.9823618512905,1000256.9531033357,0.18907444957107475,-5.755370651053048e-34,-6.387651849168695e-35
8.788,0.1,0.0,1399.9823630774738,1000256.9531033357,0.18907444964915446,-1.3960345929437206e-52,-1.8672735582511067e-52
8.889,0.1,0.0,1399.9823642895462,1000256.9531033357,0.1890744497263355,-3.656883738289991e-47,-3.8955920834416467e-47
8.99,0.1,0.0,1399.9823654878278,1000256.9531033357,0.18907444980263816,-1.3268040198688099e-33,-1.3717854177147137e-34
9.091,0.1,0.0,1399.9823666726268,1000256.9531033357,0.18907444987808228,-1.122904291899677e-34,-1.160642488440465e-35
9.192,0.1,0.0,1399.982367844241,1000256.9531033357,0.18907444995268669,-3.932084545513564e-47,-3.4752486100820975e-47
9.293,0.1,0.0,1399.9823690029596,1000256.9531033357,0.1890744500264698,-1.528369373290857e-55,-2.1381577234514814e-55
9.394,0.1,0.0,1399.9823701490625,1000256.9531033357,0.18907445009944943,1.5802441998287418e-36,6.474142662379276e-37
9.495,0.1,0.0,1399.9823712828318,1000256.9531033357,0.18907445017164268,2.654276847487436e-42,1.9295408009061478e-42
