EGR,FB,phi,AF,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.3,0.1004,0.8,1.25,99999.99999999997,300.0000000000001,1929.4452491136626,0.22342302259915212,0.0006277896166255884,2.0087405406264677e-21,0.037557246015990475,0.10622980030627455,0.15255947899918268
0.3,0.0004,0.7,1.4285714285714286,100000.0,300.0,1784.6356202298896,0.15064783572390053,0.0008183646631313243,3.5257746899043275e-23,0.0570560199024437,0.09457840185322229,0.13302754043661164
0.3,0.1004,0.7,1.4285714285714286,99999.99999999997,299.9999999999998,1783.3561775397586,0.1594495131629732,0.0007855217930926642,3.463472310455363e-23,0.05707747718844156,0.09459149489250296,0.13604860229382373
0.3,0.20040000000000002,0.8,1.25,99999.99999999996,299.9999999999999,1927.3587999013791,0.23577432144693522,0.0006040663856541615,2.096931910489594e-21,0.03756873742605185,0.10636189597328542,0.15604377438906203
0.3,0.20040000000000002,0.7,1.4285714285714286,99999.99999999999,299.9999999999999,1783.3466113945788,0.17030716286643446,0.0007460666007138194,3.4062667946861604e-23,0.05684195661701333,0.09487673283273416,0.1390955962055786
0.3,0.0004,0.9,1.1111111111111112,99999.99999999999,299.9999999999998,2054.1825953800726,0.260430831445653,0.0005787283807379384,2.0274302704309177e-19,0.01952336084585571,0.11561301676295596,0.16466953960221614
0.3,0.0004,1.0,1.0,100000.00000000001,300.0,2126.8777487901457,0.2841984607727961,0.0005533560638348975,2.1533278630228367e-17,0.005763030709986891,0.11900557549380995,0.1775074926518524
0.3,0.1004,0.9,1.1111111111111112,99999.99999999996,300.0,2051.3291846339384,0.27153960472354643,0.0005615606334037127,2.0559681471275362e-19,0.019612646081077045,0.11567101030880729,0.16801528196381602
0.3,0.20040000000000002,1.0,1.0,99999.99999999997,299.9999999999998,2120.19119069075,0.3107076198356855,0.0005200387260690506,2.1139209343754138e-17,0.006023692872149732,0.11933803707295851,0.18503511072427656
0.3,0.0004,0.8,1.25,99999.99999999997,300.0000000000001,1931.1698440184985,0.2130657935489886,0.0006492215225661891,1.9339593519503745e-21,0.037553122525221305,0.10615044172004985,0.14945543884049023
0.3,0.1004,1.0,1.0,100000.00000000001,299.9999999999998,2123.956916798659,0.29602837392387454,0.0005374416965103858,2.1469548134537093e-17,0.005868374512536043,0.11913109588228626,0.1810775263759655
0.3,0.0004,1.05,0.9523809523809523,99999.99999999999,299.99999999999966,2129.3932400350322,0.28600832665457343,0.0005499549052704543,2.407923467450535e-16,0.0020478353654531127,0.11626839646712095,0.18219322529311005
0.3,0.1004,1.1,0.9090909090909091,100000.00000000001,299.9999999999999,2105.848286426974,0.2925054261990441,0.0005368916154968647,2.244773112460716e-15,0.0005642238015086469,0.11111251430832499,0.18892242367833323
0.3,0.20040000000000002,0.9,1.1111111111111112,100000.0,300.0,2048.109698914126,0.28522588179678926,0.0005428394093109878,2.0822757267530973e-19,0.019749854318712637,0.11576136806253304,0.17176012340046384
0.3,0.20040000000000002,1.1,0.9090909090909091,99999.99999999996,299.9999999999999,2103.745310110025,0.30724006100099543,0.0005185766452431054,2.157779630451369e-15,0.0006021220786288012,0.11162977513149214,0.1932516502650893
0.3,0.1004,1.05,0.9523809523809523,99999.99999999999,299.9999999999998,2126.80734849914,0.29794802053836855,0.0005341121176890462,2.3655206856184744e-16,0.0021181607276728044,0.1165273742540143,0.18588008127775588
0.3,0.20040000000000002,1.05,0.9523809523809523,100000.0,299.99999999999966,2123.8574262018155,0.3129922558973448,0.000516705111455924,2.2738621676349325e-16,0.0022302255918177313,0.1169017004377579,0.18995771109177673
0.3,0.0004,1.2,0.8333333333333334,99999.99999999996,299.9999999999998,2028.1149436366386,0.24094603260563982,0.000607373217642567,7.501913325477099e-14,3.870328474465183e-05,0.09756983314674955,0.18686217047336526
0.3,0.1004,1.2,0.8333333333333334,99999.99999999999,300.0000000000001,2027.7726373722737,0.2539248946995788,0.0005848280735761068,7.290398685262146e-14,4.15123419697703e-05,0.09811293048697556,0.19090659206783175
0.3,0.0004,1.1,0.9090909090909091,99999.99999999997,299.9999999999998,2106.9614843764452,0.27985911410132325,0.000553735513136961,2.3565041284469206e-15,0.0005255236344555894,0.11064384317348769,0.1851663590800799
0.3,0.20040000000000002,1.2,0.8333333333333334,99999.99999999993,300.0,2027.586335511876,0.2698683706032754,0.0005600529582731717,6.884967747501506e-14,4.596684701768266e-05,0.09892295173223108,0.1955298498892022
