tres,EGR,phi,T,P,O2,CO,CO2
0.001,0.1,0.0,1700.5209923089758,1000202.1675179984,0.18903934776902886,0.0,0.0
1.011090909090909,0.1,0.0,1700.5210999755934,1000202.1675179984,0.18903935498029567,0.0,0.0
2.021181818181818,0.1,0.0,1700.5211540861478,1000202.1675179984,0.1890393585859684,0.0,0.0
3.0312727272727273,0.1,0.0,1700.521188204537,1000202.1675179984,0.18903936099186572,0.0,0.0
4.041363636363637,0.1,0.0,1700.5212149460792,1000202.1675179984,0.18903936279509848,0.0,0.0
5.051454545454546,0.1,0.0,1700.5212369478188,1000202.1675179984,0.18903936423801143,0.0,0.0
6.061545454545455,0.1,0.0,1700.5212541509013,1000202.1675179984,0.18903936544071956,0.0,0.0
7.071636363636364,0.1,0.0,1700.5212694529193,1000202.1675179984,0.18903936647092406,0.0,0.0
8.081727272727273,0.1,0.0,1700.5212825091744,1000202.1675179984,0.1890393673727554,0.0,0.0
9.091818181818182,0.1,0.0,1700.5212944651785,1000202.1675179984,0.1890393681741961,0.0,0.0
10.101909090909091,0.1,0.0,1700.5213050967013,1000202.1675179984,0.18903936889554518,0.0,0.0
11.112,0.1,0.0,1700.5213147593968,1000202.1675179984,0.18903936955181525,0.0,0.0
12.12209090909091,0.1,0.0,1700.5213236456552,1000202.1675179984,0.18903937015244002,0.0,0.0
13.132181818181818,0.1,0.0,1700.5213318435433,1000202.1675179984,0.18903937070729543,0.0,0.0
14.142272727272728,0.1,0.0,1700.5213394751827,1000202.1675179984,0.1890393712225032,0.0,0.0
15.152363636363637,0.1,0.0,1700.5213465806048,1000202.1675179984,0.18903937170336443,0.0,0.0
16.162454545454548,0.1,0.0,1700.521353240651,1000202.1675179984,0.18903937215416655,0.0,0.0
17.172545454545457,0.1,0.0,1700.5213595067441,1000202.1675179984,0.1890393725784472,0.0,0.0
18.182636363636366,0.1,0.0,1700.5213654334907,1000202.1675179984,0.18903937297914364,0.0,0.0
19.192727272727275,0.1,0.0,1700.5213710604303,1000202.1675179984,0.18903937335874915,0.0,0.0
20.202818181818184,0.1,0.0,1700.5213765864353,1000202.1675179984,0.18903937371938234,0.0,0.0
21.212909090909093,0.1,0.0,1700.5213816378773,1000202.1675179984,0.18903937406284096,0.0,0.0
22.223000000000003,0.1,0.0,1700.5213864530438,1000202.1675179984,0.18903937439068944,0.0,0.0
23.23309090909091,0.1,0.0,1700.521391004609,1000202.1675179984,0.1890393747041086,0.0,0.0
24.24318181818182,0.1,0.0,1700.521395483873,1000202.1675179984,0.18903937500460452,0.0,0.0
25.25327272727273,0.1,0.0,1700.5213996471243,1000202.1675179984,0.1890393752932143,0.0,0.0
26.26336363636364,0.1,0.0,1700.5214037485691,1000202.1675179984,0.18903937557061787,0.0,0.0
27.27345454545455,0.1,0.0,1700.521407698728,1000202.1675179984,0.1890393758377193,0.0,0.0
28.283545454545457,0.1,0.0,1700.5214114806872,1000202.1675179984,0.1890393760953065,0.0,0.0
29.293636363636367,0.1,0.0,1700.5214151783746,1000202.1675179984,0.18903937634398443,0.0,0.0
30.303727272727276,0.1,0.0,1700.52141872794,1000202.1675179984,0.18903937658438053,0.0,0.0
31.313818181818185,0.1,0.0,1700.5214221658769,1000202.1675179984,0.18903937681701888,0.0,0.0
32.32390909090909,0.1,0.0,1700.5214255016076,1000202.1675179984,0.18903937704238385,0.0,0.0
33.333999999999996,0.1,0.0,1700.5214287308145,1000202.1675179984,0.1890393772609202,0.0,0.0
34.34409090909091,0.1,0.0,1700.5214318667606,1000202.1675179984,0.1890393774730267,0.0,0.0
35.35418181818182,0.1,0.0,1700.5214349126302,1000202.1675179984,0.18903937767907047,0.0,0.0
36.36427272727273,0.1,0.0,1700.5214378735268,1000202.1675179984,0.18903937787939232,0.0,0.0
37.37436363636363,0.1,0.0,1700.5214407568737,1000202.1675179984,0.18903937807429405,0.0,0.0
38.384454545454545,0.1,0.0,1700.5214435621856,1000202.1675179984,0.1890393782640713,0.0,0.0
39.39454545454546,0.1,0.0,1700.5214462963406,1000202.1675179984,0.1890393784489786,0.0,0.0
40.404636363636364,0.1,0.0,1700.5214489619214,1000202.1675179984,0.1890393786292623,0.0,0.0
41.41472727272727,0.1,0.0,1700.5214515627129,1000202.1675179984,0.18903937880514762,0.0,0.0
42.42481818181818,0.1,0.0,1700.5214541010937,1000202.1675179984,0.18903937897684447,0.0,0.0
43.434909090909095,0.1,0.0,1700.5214565804288,1000202.1675179984,0.1890393791445474,0.0,0.0
44.445,0.1,0.0,1700.521459003402,1000202.1675179984,0.1890393793084381,0.0,0.0
45.455090909090906,0.1,0.0,1700.5214613725188,1000202.1675179984,0.1890393794686858,0.0,0.0
46.46518181818182,0.1,0.0,1700.5214636901212,1000202.1675179984,0.18903937962544906,0.0,0.0
47.47527272727273,0.1,0.0,1700.5214659584012,1000202.1675179984,0.1890393797788761,0.0,0.0
48.48536363636364,0.1,0.0,1700.5214681794143,1000202.1675179984,0.18903937992910605,0.0,0.0
49.49545454545454,0.1,0.0,1700.521470355095,1000202.1675179984,0.18903938007626933,0.0,0.0
