EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.0,0.0,0.601,1.663893510815308,101325.00000000004,553.886835663069,1864.7088380814153,0.455979508538249,0.0005495824001258246,0.6180380697884872,0.18345918734611968,3.1579813063173886e-23,4.8428087720462416e-05,0.07879560091564998,0.00010108730567486922,0.05893896086749441,0.11848893234758746,0.7424756790017712
0.2,0.0,0.601,1.663893510815308,101325.00000000004,559.0488095072386,1531.2238866341313,0.08550725726400579,0.001869315465521831,0.6817119664528286,0.2488402672488683,1.8649121484656392e-16,2.598766383641035e-06,0.0632373124126363,2.1370777672375634e-05,0.24715515282214293,0.09513393389461053,0.5943115919689905
0.2,0.0,0.701,1.4265335235378032,101325.00000000001,556.9498413367829,1660.9668832288169,0.1544676108298995,0.001180089384641049,0.6822371718423995,0.2286959450632887,6.309873299678295e-21,1.4370977068204332e-05,0.0469174051060078,0.00011662569218936423,0.2544691537337725,0.10969689067717478,0.5884336977606088
0.1,0.0,0.601,1.663893510815308,101325.00000000003,556.5852627233055,1691.5581770911494,0.21679169494286538,0.0009219453422418142,0.6498963805262266,0.21376448428104794,1.3127969255744417e-19,1.1416026324917774e-05,0.07107279238574638,5.930237360111255e-05,0.1530598838269632,0.10689982664290536,0.6684890086902
0.0,0.0,0.8009999999999999,1.2484394506866419,101324.99999999999,548.2859403619267,2168.2295255272484,0.8355546174742376,0.0003813064841788711,0.6191633283754229,0.1560827879040769,4.939778958174814e-19,0.0007411983597304478,0.03868998869696221,0.0018884011906847374,0.07509469009552139,0.15270225097072684,0.7261849392361434
0.1,0.0,0.8009999999999999,1.2484394506866419,101325.00000000003,551.7420833456616,1971.312209970946,0.4414374021798571,0.0005782540780324318,0.6509613745637616,0.18191952568293301,3.006885823529365e-21,0.00020420948247549652,0.03509475932905198,0.0011143708731063966,0.16809451318778573,0.13896099213260238,0.6547224268866403
0.1,0.0,0.701,1.4265335235378032,101325.00000000006,554.1291876644764,1837.6755458831976,0.33729662189824755,0.0006791058751627152,0.6504432928591436,0.1959900992224116,4.663619179139267e-23,5.991043579018304e-05,0.0527703998409468,0.0003214113967395639,0.1609603070407131,0.12318132552717698,0.6617020943620464
0.0,0.0,0.701,1.4265335235378032,101325.00000000006,551.0444451285118,2027.756980347994,0.6600365860182797,0.0004355672597392043,0.6186197778422138,0.16786933232636075,1.509141475125261e-21,0.00020599736661734846,0.05827369046783715,0.00048032751972739747,0.06764833476504632,0.1362412201867559,0.7346143202580596
0.2,0.0,0.8009999999999999,1.2484394506866419,101325.00000000001,554.9070773824794,1779.168330259292,0.2160449222703408,0.0009416689156481139,0.682720052867147,0.21276239663521695,1.5313999246891305e-22,7.304501666484441e-05,0.031222925864755342,0.0005962479466706206,0.2609210741735588,0.1239317241844834,0.5824726579014315
0.0,0.0,0.9009999999999999,1.109877913429523,101325.0,545.6073498211094,2278.7359033582425,0.9672690302547093,0.0003531018813050997,0.6196709471567102,0.14739443404517005,4.5402568308511377e-17,0.0021805059404758757,0.02117543109791167,0.005748537816863626,0.07974468000155556,0.16761005909824656,0.7166248815150724
