EGR,FB,phi,AF,P,Tin,T,u,dF,hr,rhoGF,rhoGB,omega0,Yi_N2,Yi_O2,Yi_CO2,Yi_CH4,CH4,O2,CO,CO2,H2O,N2
0.2,0.0,1.005,0.9950248756218907,99999.99999999997,600.0,1972.5280744728784,0.35094570284214727,0.0007608010812798488,1129332778.16172,0.6194829530754806,0.18700124518756886,36.755863304717025,0.5181267039584891,0.15740363604497234,0.2848148182528195,0.039654841743718895,7.609918161713434e-18,0.00565437581892864,0.011881079774277246,0.26208593524408774,0.1495644966957447,0.567276205105676
0.2,0.0,1.105,0.9049773755656109,99999.99999999997,600.0,1966.247866019035,0.3430149301382496,0.0007675460864250674,1099092054.531079,0.6177230133093837,0.18524718425011155,37.717264030164955,0.5147029849218197,0.15636353172097028,0.2856209937259135,0.04331248963129654,4.876899718023775e-16,0.0008082266369445666,0.02879348543475779,0.24919789755236854,0.15934077623997647,0.5564097242237891
0.2,0.0,0.9049999999999999,1.1049723756906078,100000.0,599.9999999999995,1915.448366732164,0.3278422270457727,0.0007839637977749982,996396957.8535455,0.6212660318668023,0.1940670932446605,30.74712550350928,0.5215962760262679,0.15845767023162213,0.2839978458689244,0.035948207873185534,8.655738688580178e-20,0.016404835021096784,0.0036866677642768187,0.2646972005719211,0.1375312892594456,0.5755412512656587
0.2,0.0,1.2049999999999998,0.8298755186721992,100000.0,600.0000000000005,1912.3895841167052,0.30113656784926834,0.000826742974035159,894766316.4579124,0.6160149776104243,0.187433587054125,32.38859478199407,0.5113242159092525,0.15533708293176293,0.2864165849172488,0.04692211624173587,1.3078078661983701e-14,6.676999892997774e-05,0.050739810271377216,0.2300846453857546,0.16610044563085413,0.5439043465451799
0.2,0.0,0.8049999999999999,1.2422360248447206,99999.99999999997,600.0000000000005,1817.2894993359416,0.2771869911727032,0.0008568459163219569,745857589.689351,0.6230815030267615,0.20550634607329046,21.80778421750514,0.525112628482727,0.15952591600632107,0.28316985821141255,0.032191597299539396,9.077422243833598e-22,0.030667397770988175,0.0009441227520883079,0.2608538475199824,0.12428549057749182,0.5821299332092271
0.2,0.0,0.605,1.6528925619834711,99999.99999999994,600.0000000000008,1570.5393179517691,0.12000723515275785,0.0015379664541567588,188682089.3860653,0.62681012334785,0.2394162623315467,4.920780017401521,0.5322895107368973,0.1617062077257835,0.28147993377993136,0.024524347757387915,7.720932623172115e-19,0.06252023880121738,4.00559944827377e-05,0.2474978206259457,0.09561630405869753,0.5941258535078491
0.2,0.0,0.705,1.4184397163120568,100000.0,600.0,1699.5015926994154,0.20491442602962714,0.0010397597934065474,448970442.09376687,0.6249320694445262,0.22054202957224373,12.43015331885568,0.5286767138623724,0.16060866274306498,0.28233063098911176,0.02838399240545102,6.844526166296245e-23,0.0462890523299876,0.000212510371097057,0.254620113924322,0.1101511040264557,0.5882144297363873
