EGR,FB,phi,AF,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.0,0.20040000000000002,0.7,1.4285714285714286,99999.99999999996,300.0,1849.2491674861008,0.2222288292530752,0.0006055916873429951,2.5415011679548448e-20,0.058943250576799326,0.06376809950112927,0.14360709929901844
0.0,0.20040000000000002,0.8000000000000004,1.2499999999999993,100000.00000000001,300.00000000000017,2007.9386055379318,0.3108757817530966,0.0004903472381143017,1.6404133200343676e-21,0.0392285486554995,0.07162675237831302,0.16162440251755886
0.0,0.0004,0.9000000000000004,1.1111111111111107,99999.99999999999,299.99999999999994,2139.0284509768762,0.33893220975079086,0.0004682338963951828,1.6788029358029186e-19,0.020093472152365996,0.08337900678089856,0.17043433216045326
0.0,0.0004,0.7999999999999998,1.2500000000000002,99999.99999999996,300.0,2001.6531529216638,0.2730828111384572,0.0005299059258808654,1.3960902314980519e-21,0.03878304561726289,0.07652390765565295,0.15422865773353966
0.0,0.1004,0.7000000000000001,1.4285714285714284,100000.0,300.0,1844.2875090623168,0.20684506990049106,0.0006369217483591399,3.8840143805562195e-20,0.05899147931467916,0.06594680491839401,0.1400488788446277
0.0,0.0004,0.7000000000000001,1.4285714285714284,100000.0,300.0,1841.3177755024728,0.19398295593667605,0.000663603806060032,5.305799960204501e-20,0.05879483967033331,0.06801684498891507,0.13683870976899593
0.0,0.1004,0.8,1.25,100000.0,300.0,2004.9895970797909,0.2911224076487548,0.0005103148205103222,1.525752807387322e-21,0.038982484264204885,0.07417335523752835,0.15788895838949388
0.0,0.20040000000000002,1.0000000000000004,0.9999999999999996,100000.0,300.0,2235.378785750433,0.4368427508816211,0.00040602392461583766,2.3387530543588165e-17,0.005897126443624025,0.07905095564533628,0.19284166615256312
0.0,0.1004,0.8999999999999998,1.1111111111111114,99999.99999999996,300.0,2143.6300759487613,0.3618462098189898,0.00045089736548011846,1.8709006291506705e-19,0.020172579197121072,0.08081035570046727,0.17450931607980802
0.0,0.20040000000000002,0.8999999999999999,1.1111111111111112,99999.99999999996,299.99999999999994,2147.01491918368,0.3875641610032031,0.0004332856082075474,1.9618578831596548e-19,0.020484098052242574,0.07792695855723109,0.17873673101375456
0.0,0.0004,1.0500000000000007,0.9523809523809518,100000.00000000001,299.99999999999994,2223.5300090329024,0.38692492232207687,0.00043071735068784216,2.4597576248112476e-16,0.0022193749695844822,0.08033508281563499,0.18765476265846145
0.0,0.1004,0.9999999999999999,1.0000000000000002,99999.99999999996,300.0,2231.089808701955,0.40592874060760326,0.0004230789289721526,2.3230754775604306e-17,0.005654327005219253,0.08200569547342884,0.18823049615668927
0.0,0.1004,1.05,0.9523809523809523,99999.99999999996,300.0,2228.7587553814615,0.4148149179406303,0.000413874722437068,2.5123243873801557e-16,0.0023221299705587996,0.07774555189842859,0.19196307147935848
0.0,0.0004,1.0,1.0,100000.0,300.0,2226.4995751143892,0.3793096344533879,0.00044005122642134685,2.1771357059183278e-17,0.005553495120690239,0.08472676553189051,0.18388851034411513
0.0,0.20040000000000002,1.1000000000000003,0.9090909090909088,99999.99999999997,299.9999999999999,2215.7504628905162,0.4469682721339302,0.0003925737596344801,1.9486811837460225e-15,0.0008332398970914938,0.06929763658121518,0.1987500188272967
0.0,0.1004,1.2000000000000002,0.8333333333333333,99999.99999999999,300.00000000000017,2139.5409089744867,0.3645846261629171,0.000441401948099041,4.701849093168402e-14,8.409387761834874e-05,0.060031544948376654,0.19267780844434837
0.0,0.0004,1.1000000000000003,0.9090909090909088,99999.99999999997,300.0,2202.7913183224114,0.3823278926839732,0.00042965056656763196,1.9679782420933663e-15,0.0007131636449052626,0.07450319528484313,0.18944518451984524
0.0,0.1004,1.0999999999999999,0.9090909090909092,99999.99999999996,300.0,2208.863085755866,0.41119673002896945,0.00041182107451561686,1.966423763728201e-15,0.0007636368544282741,0.07209525524600076,0.19379295862294965
0.0,0.20040000000000002,1.0500000000000003,0.9523809523809521,99999.99999999997,300.0,2234.532031066191,0.4476628995455698,0.00039626928923926257,2.503622726424898e-16,0.0024563697869252905,0.07493167064172476,0.19669924347471576
0.0,0.0004,1.2000000000000002,0.8333333333333333,99999.99999999997,300.00000000000017,2131.8308892239315,0.3352603564856359,0.0004655307384657696,4.8177583826476686e-14,7.559091090904126e-05,0.062091384269136234,0.18848763158748333
0.0,0.20040000000000002,1.1999999999999997,0.8333333333333335,99999.99999999997,299.9999999999999,2148.6020002790738,0.40230363760494764,0.0004156640662155613,4.535284814584277e-14,9.563247618389426e-05,0.057647084992878295,0.19762932863509014
