tres,EGR,phi,T,P,O2,CO,CO2
0.001,0.1,0.0,1699.4757304665025,1000202.9611603862,0.18904037145993965,1.0672002305661637e-30,3.199042113284075e-30
1.011090909090909,0.1,0.0,1699.4757821028293,1000202.9611603862,0.18904037509285865,-3.9147523690958434e-35,-1.8902203024806108e-32
2.021181818181818,0.1,0.0,1699.475807511903,1000202.9611603862,0.18904037682511698,2.222886227726656e-33,1.4610181800081055e-32
3.0312727272727273,0.1,0.0,1699.4758244529187,1000202.9611603862,0.1890403779800934,1.4974590746093808e-34,-3.083157957483069e-33
4.041363636363637,0.1,0.0,1699.4758371606054,1000202.9611603862,0.18904037884636854,7.234474979403762e-33,-3.186581798398214e-33
5.051454545454546,0.1,0.0,1699.475847325265,1000202.9611603862,0.1890403795394066,-5.733461998246033e-36,-1.9011945434756904e-35
6.061545454545455,0.1,0.0,1699.4758557966607,1000202.9611603862,0.1890403801169453,-6.288841096177416e-33,3.5684860911142376e-34
7.071636363636364,0.1,0.0,1699.47586305806,1000202.9611603862,0.18904038061198153,-2.8268675217532895e-34,-1.0200311217717254e-33
8.081727272727273,0.1,0.0,1699.4758694107381,1000202.9611603862,0.18904038104513998,1.9939056879598636e-31,-1.3891992057084037e-30
9.091818181818182,0.1,0.0,1699.4758750607332,1000202.9611603862,0.1890403814301685,-6.497096124243414e-32,-2.428491718042509e-31
10.101909090909091,0.1,0.0,1699.4758801419296,1000202.9611603862,0.18904038177669572,-3.2563942691242514e-32,4.864239216022931e-31
11.112,0.1,0.0,1699.4758847631404,1000202.9611603862,0.18904038209171914,-2.732342795148192e-32,-1.3451562160635383e-31
12.12209090909091,0.1,0.0,1699.4758889991522,1000202.9611603862,0.18904038238048998,3.080724134248975e-33,-8.123990030612946e-33
13.132181818181818,0.1,0.0,1699.4758929090758,1000202.9611603862,0.1890403826470471,-2.2383421292066258e-33,-7.79540698450192e-33
14.142272727272728,0.1,0.0,1699.4758965397468,1000202.9611603862,0.1890403828945637,1.219402297790671e-34,3.806232815923187e-34
15.152363636363637,0.1,0.0,1699.4758999283663,1000202.9611603862,0.18904038312557855,-2.155876282621008e-37,-5.179361755133997e-37
16.162454545454548,0.1,0.0,1699.4759031060719,1000202.9611603862,0.18904038334215398,-1.0529585028301565e-31,-2.426625603911239e-30
17.172545454545457,0.1,0.0,1699.475906095152,1000202.9611603862,0.18904038354598962,-6.29604373854044e-33,-1.214920377045469e-31
18.182636363636366,0.1,0.0,1699.4759089194074,1000202.9611603862,0.18904038373850013,1.2312332094209136e-31,-2.882204371975226e-31
19.192727272727275,0.1,0.0,1699.4759115944037,1000202.9611603862,0.18904038392087802,-2.8410111844328573e-32,-3.101427205376018e-31
20.202818181818184,0.1,0.0,1699.4759141356105,1000202.9611603862,0.1890403840941366,3.951706500095834e-32,9.50512204811931e-33
21.212909090909093,0.1,0.0,1699.4759165560126,1000202.9611603862,0.18904038425914418,7.924133515491717e-33,3.2633134081593687e-32
22.223000000000003,0.1,0.0,1699.4759188664714,1000202.9611603862,0.1890403844166509,-1.637071794959794e-32,-1.315739600056649e-31
23.23309090909091,0.1,0.0,1699.4759210762716,1000202.9611603862,0.18904038456730915,3.4769957682939823e-31,7.8080504031785375e-31
24.24318181818182,0.1,0.0,1699.4759231940966,1000202.9611603862,0.18904038471168944,-1.0216952398797872e-31,6.421307966779838e-31
25.25327272727273,0.1,0.0,1699.4759252272781,1000202.9611603862,0.18904038485029415,-4.331750359164124e-35,-6.403857731020012e-33
26.26336363636364,0.1,0.0,1699.4759271821995,1000202.9611603862,0.1890403849835675,-2.8139585317021065e-35,1.5406429456145138e-34
27.27345454545455,0.1,0.0,1699.475929064666,1000202.9611603862,0.18904038511190455,9.040087416985718e-33,2.59398422914709e-32
28.283545454545457,0.1,0.0,1699.4759308799444,1000202.9611603862,0.1890403852356577,-1.1297871279848118e-32,-4.610007316164967e-32
29.293636363636367,0.1,0.0,1699.475932631791,1000202.9611603862,0.18904038535514364,9.116555426986604e-34,2.55337847990397e-33
30.303727272727276,0.1,0.0,1699.475934326201,1000202.9611603862,0.1890403854706459,1.9731843598735025e-33,8.766745205778162e-34
31.313818181818185,0.1,0.0,1699.4759359664686,1000202.9611603862,0.18904038558242178,-1.2295925790462974e-33,-4.1967954149237985e-32
32.32390909090909,0.1,0.0,1699.475937554454,1000202.9611603862,0.1890403856907049,1.6130068897238165e-33,1.0312535340462856e-31
33.333999999999996,0.1,0.0,1699.475939095052,1000202.9611603862,0.189040385795706,1.013274322981656e-33,4.792058461068231e-33
34.34409090909091,0.1,0.0,1699.4759405899872,1000202.9611603862,0.1890403858976188,-1.5167275713643465e-33,-4.5051618757254494e-33
35.35418181818182,0.1,0.0,1699.4759420422001,1000202.9611603862,0.18904038599661963,2.680082885764205e-35,4.39812363876103e-36
36.36427272727273,0.1,0.0,1699.4759434540583,1000202.9611603862,0.18904038609287022,5.755608599765756e-34,1.2333984174773438e-33
37.37436363636363,0.1,0.0,1699.4759448277553,1000202.9611603862,0.1890403861865192,-2.743488936576725e-33,-9.17183442728708e-33
38.384454545454545,0.1,0.0,1699.475946165299,1000202.9611603862,0.1890403862777035,-6.512727787099679e-35,1.3966287258138157e-34
39.39454545454546,0.1,0.0,1699.4759474685454,1000202.9611603862,0.18904038636654957,3.437729179482875e-37,1.549744962311284e-36
40.404636363636364,0.1,0.0,1699.475948739079,1000202.9611603862,0.1890403864531743,9.529758721543913e-32,7.6274833099927e-32
41.41472727272727,0.1,0.0,1699.4759499788101,1000202.9611603862,0.18904038653768607,5.03135149737898e-33,3.120624862285461e-33
42.42481818181818,0.1,0.0,1699.4759511889706,1000202.9611603862,0.18904038662018552,-7.454890884798474e-32,-1.3710689880641518e-31
43.434909090909095,0.1,0.0,1699.475952371009,1000202.9611603862,0.1890403867007661,-1.2182586511411102e-33,1.1507881822925375e-32
44.445,0.1,0.0,1699.4759535261499,1000202.9611603862,0.18904038677951515,-1.6514595398193633e-33,-6.555271408045413e-33
45.455090909090906,0.1,0.0,1699.4759546556184,1000202.9611603862,0.18904038685651414,-1.2134965403368203e-33,1.3554774350841947e-32
46.46518181818182,0.1,0.0,1699.4759557605507,1000202.9611603862,0.18904038693183908,3.955114607816479e-34,1.2382850662943102e-33
47.47527272727273,0.1,0.0,1699.4759568419527,1000202.9611603862,0.18904038700556117,-3.120264476280023e-34,-1.991250097193069e-33
