EGR,FB,phi,AF,P,Tin,T,u,dF,hr,rhoGF,rhoGB,omega0,Yi_N2,Yi_O2,Yi_CH4,Yi_FCO2,CH4,O2,CO,CO2,H2O,N2
0.2,0.0,1.2049999999999998,0.8298755186721992,100000.0,600.0,1922.302085893769,0.42998589995766534,0.0006149991132817273,1479882515.5725942,0.6160108949981187,0.18634135460415235,51.5717136665265,0.5113242159092525,0.15533708293176296,0.04692211624173587,0.2864165849172488,5.095806417950566e-13,1.0058998021632575e-05,0.03563214463690885,0.05120249048325252,0.15096238083708713,0.5435682579091108
0.2,0.0,1.105,0.9049773755656109,100000.00000000001,600.0,1982.5305285554857,0.5143841007706862,0.0005453993616672241,2013283016.188518,0.6177341265785533,0.1838329557746313,66.39273032937496,0.5147029849218197,0.15636353172097028,0.04331248963129654,0.2856209937259135,8.104846750728953e-15,0.00010966539427996549,0.020356745098330874,0.06113089446169669,0.1528061315323948,0.556733357355605
0.2,0.0,1.005,0.9950248756218907,99999.99999999997,600.0,2005.2501809671323,0.5139948356134758,0.0005574799572598163,2015234122.7031758,0.6194834727209364,0.18438911059547625,63.07468441697626,0.5181267039584891,0.15740363604497232,0.03965484174371889,0.28481481825281946,1.7755435463423087e-17,0.0031022928853332,0.005721831308835519,0.06993168190511051,0.1489181756260841,0.568600369527055
0.2,0.0,0.9049999999999999,1.1049723756906078,100000.0,599.9999999999995,1933.6259560266271,0.4599344284112714,0.0005897069549571532,1674994432.7222435,0.6212650094129212,0.19248824782489218,49.81774595681071,0.521596276026268,0.15845767023162216,0.035948207873185534,0.2839978458689244,2.941452887400758e-20,0.015014178203482246,0.001021044995187121,0.06802870920830796,0.13782801311161047,0.5762370368542716
0.2,0.0,0.8049999999999999,1.2422360248447206,99999.99999999997,600.0,1823.3657578584691,0.37072982643056857,0.0006653475005593133,1168804612.5217612,0.6230831696750144,0.20490801881409346,33.0521980018444,0.525112628482727,0.15952591600632107,0.032191597299539396,0.28316985821141255,1.7881689828348176e-22,0.030260556404705992,0.00020046361551493848,0.06188556931207824,0.1243918946750104,0.582339427658597
0.2,0.0,0.705,1.4184397163120568,100000.0,600.0,1700.7558702357185,0.2616941590062093,0.0008347808632722075,658619367.9274312,0.6249338042077679,0.22039585961889685,17.696060360149797,0.5286767138623724,0.16060866274306496,0.028383992405451013,0.28233063098911165,1.151914435790651e-22,0.046238702357663634,3.8716767950005535e-05,0.05486151228451224,0.1102505451910755,0.5882054547342818
0.2,0.0,0.605,1.6528925619834711,99999.99999999996,599.9999999999995,1570.752609812628,0.1497971647370816,0.0012600654808534806,266488912.8338815,0.6268167850379758,0.2393913763880635,6.779193999455158,0.5322895107368973,0.1617062077257835,0.024524347757387918,0.28147993377993136,7.099022702732718e-19,0.06251262099089452,7.062694585145458e-06,0.04758723049886353,0.09562433912300243,0.5941089671073971
