EGR,phi,T,P,CH4,H2,O2,CO,CO2,H2O
0.0,0.0,1666.7752459240592,1000000.1442548773,-4.608869869419672e-64,-4.179515510058512e-32,0.20885635150041143,5.421332962181755e-32,8.623761554404695e-28,9.580118091603423e-39
0.1,0.0,1667.7575633825406,1000000.1687042803,-1.6430494511396327e-50,-4.92781467862378e-34,0.18798089261259912,3.437681201238086e-06,0.09999727791423875,7.420957775953795e-36
0.3,0.0,1669.4163557591664,1000000.2385595315,9.442863372163829e-48,-4.455760272996045e-32,0.1462376547230775,1.1929378532983298e-05,0.2999878949119514,-1.181903734727882e-32
0.5,0.0,1670.7624699314915,1000000.3642995271,-9.459098300240377e-63,7.824720369801221e-34,0.10450559802520289,2.390415807690566e-05,0.4999713336650274,6.115253946074262e-40
0.0,0.0,1666.5304148281791,1800000.1442548772,7.351584500397037e-68,-1.941191646744296e-32,0.2088005920002357,5.318299878741273e-34,1.5866919636609517e-29,-6.134283910491956e-36
0.1,0.0,1667.520958942993,1800000.1687042483,-5.292864830571012e-50,4.045674123123057e-31,0.18792285853316817,2.555279976504799e-06,0.09999870670792965,-4.490925134928327e-33
0.3,0.0,1669.1892613560708,1800000.23855925,9.400754202048174e-53,9.247380822413714e-34,0.1461731735765731,8.868871254475724e-06,0.2999925244406982,-2.4879447007146407e-35
0.5,0.0,1670.5384686101675,1800000.3642992617,5.742104014346844e-56,-7.312578404276855e-31,0.10443155285572846,1.7774675200383898e-05,0.4999802529802353,6.739324595774262e-36
