EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,O2,CO,CO2
0.0,0.0,0.8,1.25,101324.99999999996,300.0000000000001,2001.3939578138113,0.24596715905548744,0.000523096703788162,1.1316419681521164,0.16947638617751423,0.03861243240735429,0.0005368805401013495,0.07691318124552028
