EGR,phi,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.5,0.9000000000000001,100000.00000000006,300.0,1971.5048494409082,0.22445301134101794,0.000523485922638768,-1.0737917516818058e-09,0.01854323388812323,0.15731726419293637,0.1591810201014365
0.0,0.9000000000000001,500000.0000000003,300.0,2161.796664823168,0.1815088510003069,0.00014428183059845626,-1.5617078770001408e-19,0.020197098268786202,0.08461045245003933,0.1730108012572485
0.1,0.9000000000000001,500000.00000000023,300.0,2138.7314367546337,0.17229175621968704,0.0001502069703731328,-9.898177037713686e-20,0.019995963026592296,0.09334688347967157,0.17138298113908185
0.3,0.9000000000000001,500000.00000000023,300.0,2076.387756747844,0.14816743274324645,0.00016869099943115861,-3.190795619881788e-23,0.01931282346273144,0.1175766348524228,0.16679969263241462
0.5,0.9000000000000001,500000.00000000023,300.0,1975.621247502467,0.1135397567225737,0.0002062145670343942,-9.998458709301483e-10,0.018287052943834637,0.15793010556878037,0.1593020660500849
0.0,0.9500000000000002,100000.00000000003,300.0,2212.8708758642924,0.3883649965207912,0.00034604512058233406,-5.4235947035635454e-17,0.012379463340609582,0.08507585160041273,0.18130301284797573
0.1,0.9500000000000002,100000.00000000004,299.9999999999999,2188.902906957094,0.36768414884524375,0.00036066379853608524,-2.1454068419682563e-10,0.012189898668324132,0.09437746209717705,0.17951737411246252
0.3,0.9500000000000002,100000.00000000004,300.0000000000001,2125.954234210692,0.3150903940672794,0.00040474207611760374,-1.602890632036111e-09,0.011458529844902813,0.12016244972337918,0.17458150127612337
0.5,0.9500000000000002,100000.00000000001,300.0000000000002,2022.904872486116,0.2409198734889647,0.0004993675159717407,-8.018160060113116e-08,0.010429302262150483,0.16304511947434958,0.16654767014526028
0.0,0.9500000000000002,500000.00000000035,300.0,2228.1360643566777,0.1976274320492953,0.00013648625558631514,-1.0215083163608412e-21,0.011335877190048471,0.08738827020078262,0.18164754314937942
0.1,0.9500000000000002,500000.0000000004,299.9999999999999,2203.8609335372184,0.18686681796840807,0.00014223073393995444,-1.2388022032752678e-10,0.011158734352876476,0.09660059605292799,0.17985196465389425
0.3,0.9500000000000002,500000.00000000035,300.0000000000001,2137.870805032209,0.16023221707424284,0.00016022716742457557,-1.8063537621791913e-30,0.010586066305996652,0.12212111890353214,0.17481622198231705
0.5,0.9500000000000002,500000.0000000002,300.0000000000002,2031.772301321157,0.12202318005140857,0.00019701721252050913,-1.6726512867032154e-10,0.009720086282112492,0.16454675286774353,0.16656522967247123
0.0,1.0000000000000002,100000.00000000007,300.0,2254.7305890332173,0.4132558124527332,0.0003310874932776487,-1.2705402302628952e-16,0.0053530549052850296,0.08418722477635154,0.18941012676275812
0.1,1.0000000000000002,100000.00000000003,300.0,2229.718056476064,0.390415415876661,0.00034557582452977224,-1.5991979673011133e-17,0.005194347259985844,0.09394672080704362,0.18752505808971862
0.3,1.0000000000000002,100000.00000000004,299.9999999999999,2163.899326099309,0.3328739485931014,0.0003898186985664561,-2.5592668337724787e-17,0.004522868128445714,0.12111016744079643,0.18214925667882884
0.5,1.0000000000000002,100000.00000000001,299.9999999999998,2058.913930118999,0.2527840720168775,0.0004839392040198802,-2.668617934146442e-09,0.0035036941999017977,0.16640136141117406,0.173548311279037
0.0,1.0000000000000002,500000.00000000023,300.0,2277.69947240694,0.2104458453677464,0.00013093207653311126,-2.8910284884181574e-19,0.0036967920790121575,0.08771334536585865,0.18987194380078634
0.1,1.0000000000000002,500000.00000000023,300.0,2252.02269369297,0.19871584583349228,0.00013666353555064816,-2.8333464024227504e-19,0.003547110657083899,0.09743007052695143,0.1878984848488924
0.3,1.0000000000000002,500000.00000000023,299.9999999999999,2183.31594517619,0.1693714060756511,0.00015464747875029125,-1.1831768543397164e-18,0.003086119495693018,0.12424845432898754,0.18252906389430412
0.5,1.0000000000000002,500000.0000000002,299.9999999999998,2073.7971079006534,0.12796256319089444,0.00019165113898331621,-3.5403207121610727e-22,0.0022678803208244004,0.16900219710516093,0.1735737827485597
0.0,1.0500000000000003,100000.00000000004,300.0,2258.1418710438656,0.4299598733157182,0.00032030664004689593,-6.522182507893308e-16,0.001155470655029993,0.07762212126076738,0.19686901359769146
0.1,1.0500000000000003,100000.00000000007,300.0,2231.7601565490936,0.405342968319767,0.00033379879911852277,-9.482931400110824e-15,0.0010800868781182197,0.08771722116018288,0.19477771555265985
0.3,1.0500000000000003,100000.00000000006,299.9999999999999,2160.9794297867093,0.3439075046864362,0.00037709579843953897,-3.9660827856864976e-14,0.0008090162540461958,0.11564141226395806,0.18911303128988924
0.5,1.0500000000000003,100000.00000000006,299.9999999999998,2046.1570699660415,0.2583834577172539,0.0004697129071415145,-5.818773279599984e-14,0.00034779244949602827,0.16179505984689405,0.17962707024962107
0.0,1.0500000000000003,500000.0000000003,300.0,2270.7285258397624,0.218254931261441,0.00012587291528319916,-1.6297724764751606e-15,0.00034294640384058256,0.07935988855557131,0.1972031666828945
0.1,1.0500000000000003,500000.0000000005,300.0,2243.2504743637905,0.2058027179143024,0.00013145362949654546,-2.712356595365972e-10,0.00031134758467703293,0.08935000063860044,0.1950719896670199
0.3,1.0500000000000003,500000.0000000003,299.9999999999999,2168.6114956329648,0.17440225392563,0.00014899474680818566,-1.3919665741690213e-13,0.00020808655997062896,0.1168306194756502,0.18924475516070885
0.5,1.0500000000000003,500000.00000000035,299.9999999999998,2048.7213135467487,0.13044461827601742,0.00018501221474112727,-5.72568579632356e-14,7.499717111461441e-05,0.16228781311073434,0.1794867383864897
0.0,1.1000000000000003,100000.00000000007,300.0,2221.3049742927697,0.43903336404077453,0.0003079271477080718,-1.1048189392302257e-13,0.00015346443422856895,0.06481665616378407,0.20357357106957313
0.1,1.1000000000000003,100000.00000000007,300.00000000000017,2194.194419488349,0.41311421169415147,0.0003217585076944964,-1.5152442264090565e-14,0.00014850576731355146,0.07536943721918817,0.2014238380622334
0.3,1.1000000000000003,100000.00000000009,300.0000000000001,2119.1905968681076,0.34847604273991595,0.00036371871259246313,-8.061616983376751e-11,0.00010367565072214155,0.10406093583123938,0.19523982525417535
0.5,1.1000000000000003,100000.00000000006,300.0000000000002,1998.31693940112,0.25916153047706963,0.00045539315245171353,-9.2673604809916e-12,3.696366171722577e-05,0.15145822449210805,0.1850581797450993
0.0,1.1000000000000003,500000.00000000035,300.0,2224.762587886588,0.22283129204065322,0.00012062278292610407,-2.983758809596637e-11,3.339969722457695e-05,0.06517459251847195,0.20378069572843602
0.1,1.1000000000000003,500000.00000000023,300.00000000000017,2196.617210707128,0.2095418409897995,0.00012618275931376667,-1.569731578591504e-10,3.129319892863382e-05,0.07560459960887515,0.2014914285408912
0.3,1.1000000000000003,500000.0000000004,300.0000000000001,2119.993237769262,0.1765152795182364,0.00014336124601934904,-3.149764610056368e-11,2.1117821905055548e-05,0.1041579849889623,0.19526492360439004
0.5,1.1000000000000003,500000.00000000035,300.0000000000002,1998.1652367059694,0.13074407594238616,0.00017940873570328986,-7.642586859089185e-11,7.340659040833499e-06,0.15150017688692907,0.18494566795679038
0.0,1.1500000000000004,100000.00000000006,300.0,2173.6342381882255,0.4438595828398483,0.0002973231680268778,-3.011431353539733e-10,2.2224062120028688e-05,0.050592884810179546,0.2099221828532107
0.1,1.1500000000000004,100000.00000000004,300.0,2145.8517262197306,0.4168961318631218,0.00031128143013063234,-1.7161670990955518e-09,2.2852933709847528e-05,0.06163826442780848,0.2075702462765055
0.3,1.1500000000000004,100000.00000000004,299.9999999999999,2069.8999516529702,0.34957248349944886,0.00035319650749235685,-8.500428543649204e-10,1.7282880820057955e-05,0.0915921746357629,0.2010299993444268
0.5,1.1500000000000004,100000.00000000006,299.9999999999993,1947.573422360892,0.2572947014680039,0.0004453357605615343,1.1273189711743719e-07,6.009946948821259e-06,0.14076440491889222,0.1901879738874169
0.0,1.1500000000000004,500000.00000000023,300.0,2175.784297302709,0.22519522581069493,0.00011639507997100969,-6.104606793058478e-10,4.638754360741721e-06,0.05067521325332797,0.2100854848217016
0.1,1.1500000000000004,500000.0000000002,300.0,2147.228000861946,0.21195448414524798,0.00012219915018026555,-2.2401548240149412e-11,4.692570566515011e-06,0.06164140183330414,0.20771897127324734
0.3,1.1500000000000004,500000.0000000003,299.9999999999999,2069.926233468552,0.17688224891020324,0.00013921228349572656,-1.7090055378215072e-09,3.435056161309202e-06,0.09144406094111757,0.20103745372732612
0.5,1.1500000000000004,500000.00000000023,299.9999999999993,1947.607650562455,0.12969361557964496,0.00017557472772279062,1.6584412661633613e-07,1.2020124901500412e-06,0.14075548096755547,0.19013272133811732
0.0,1.2000000000000004,100000.00000000003,300.00000000000017,2125.141075809459,0.44580521135117895,0.00028884378229740887,6.082226566410827e-06,3.3063034531764693e-06,0.03650782493909382,0.216052808160824
