EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.0,0.1,0.701,1.4265335235378032,501325.00000000006,550.1465710098363,2031.5220533613845,0.359479699668649,0.00014100635969912194,3.0471722774283423,0.8275021413762986,4.173361240976351e-21,9.236823510228415e-05,0.05888036270657721,0.0002073088436980235,0.06572499401989544,0.13982835071765462,0.7336296896563573
0.0,0.2,0.701,1.4265335235378032,501325.0000000001,549.0989706243818,2038.244698200143,0.3915040110433698,0.00013220720686082997,3.031363507101172,0.8227017680271569,3.933946673767578e-21,9.974643356655002e-05,0.0585838474527747,0.00021265132590432266,0.06367454405483657,0.14333147562562193,0.7323884724041055
0.0,0.1,0.601,1.663893510815308,501325.0000000003,553.0955216332436,1868.009160942807,0.21474710561949079,0.00020522013073576202,3.046180231668372,0.9045185234247313,6.422603891492285e-21,1.8621544379054855e-05,0.07904611411667366,3.655567448076481e-05,0.057247242741452355,0.12135001603916945,0.7416061180242769
0.0,0.1,0.8009999999999999,1.2484394506866419,501325.0000000001,547.2874017915861,2182.1478955106827,0.49380031951946873,0.00011434291563347794,3.047996495688536,0.766245903826728,1.2231089085745815e-19,0.0003607989726964254,0.03900120067717477,0.000894612478242975,0.07370916206154264,0.15726692075178308,0.7256590239230797
0.0,0.2,0.8009999999999999,1.2484394506866419,501325.0000000001,546.123584224335,2186.3188687633983,0.5306103704249855,0.00010887865908952318,3.0300403105054174,0.7625601163951747,1.3427085060052933e-19,0.00037953276750825966,0.039056535109156576,0.0008891913319705083,0.07119215443564103,0.16117113444730358,0.7241090481366682
0.0,0.2,0.601,1.663893510815308,501325.00000000023,552.1712456005488,1873.70092173624,0.23857356846563577,0.00018888924200877164,3.032546213995932,0.8996758307443662,5.398589864517111e-21,2.0128095244619447e-05,0.07886902676007396,3.736924055737511e-05,0.05534064125113271,0.12470114733322574,0.7403044025984603
0.0,0.2,0.9009999999999999,1.109877913429523,501325.00000000006,543.2402511058793,2312.9467784438716,0.6416382152771557,9.781434741706537e-05,3.028588258616653,0.715967961166611,6.7894799817593924e-18,0.001236376218078083,0.020818527324611334,0.003055594255515743,0.07706802201935868,0.17768762147193878,0.7153240189688151
0.0,0.1,1.001,0.9990009990009991,501325.0,541.8212726083927,2396.0947753300666,0.6641502693062848,9.695286080563932e-05,3.0491843959227243,0.6868671680530046,3.9601414589963304e-16,0.00384079272934838,0.006068490948584786,0.009854880711251738,0.08107426082792235,0.18762025784014288,0.7064521457637474
0.0,0.0,1.001,0.9990009990009991,501325.0,543.004964365078,2392.3993390897,0.6214804333772341,0.0001009117398055246,3.068286891028362,0.6902242753584894,3.8288611397721763e-16,0.0037158097844254517,0.005926835511960476,0.010064882849845691,0.0837414565262342,0.18324287828882127,0.7083767333154025
0.0,0.2,1.001,0.9990009990009991,501325.0000000001,540.4444690829166,2400.072751905126,0.7129714599025327,9.28520900446849e-05,3.0270179938307145,0.6833426239375706,4.0121854757923546e-16,0.003952996629319273,0.006267668959524188,0.009573628045003632,0.07820694951072847,0.19210335020825314,0.7046319167936638
0.0,0.1,1.101,0.9082652134423251,501325.00000000023,539.2064540550831,2386.2813654016445,0.6699881028775982,9.515496584018664e-05,3.049568333601681,0.6784794483750511,3.380030620082638e-14,0.012137664959934683,0.0005886297153382031,0.02639097525279912,0.07165522276578581,0.19476558184507572,0.6912423054307525
0.0,0.2,1.101,0.9082652134423251,501325.0000000002,537.7320398365165,2393.3570204984385,0.7261147122196674,9.079231534378633e-05,3.0253393397271564,0.6738052659777646,3.35342542513954e-14,0.012491760339820435,0.0006317558721759867,0.02555348231764927,0.06895036002730325,0.19987218599606119,0.6891022431897376
0.0,0.0,1.101,0.9082652134423251,501325.0000000001,540.4753142999757,2380.4370163009876,0.6264218937108881,9.92295228748168e-05,3.0704745669737052,0.6823490193707663,3.407538987999932e-14,0.011856108550446864,0.0005533020839868898,0.027095703123595657,0.07391181342998751,0.1905991971480728,0.6929090204989617
0.0,0.1,1.2009999999999998,0.8326394671107411,501325.0,536.6656509739572,2314.6277946685873,0.6037001124670669,0.00010100315867147293,3.049824577206845,0.6847429558556174,8.925673764408849e-13,0.02647269595970648,5.552819646773296e-05,0.045500274872179836,0.05864311045161531,0.19457218886753838,0.6729482458399854
0.0,0.2,1.2009999999999998,0.8326394671107411,501325.00000000006,535.0990427788931,2322.9380238493713,0.6583880614203205,9.549055933671911e-05,3.0235613555200365,0.6794974385012539,8.818428386686143e-13,0.027277805304264838,6.038400387100866e-05,0.04414496504182748,0.05633260693566285,0.199359666618946,0.6709024863089145
0.0,0.0,0.701,1.4265335235378032,501325.00000000006,551.0444451285118,2030.6308232599572,0.33520066607721777,0.00014729803319620083,3.060742855902892,0.8298796404473654,1.8911572435748054e-21,8.98387598659444e-05,0.05849772684369049,0.00021339581205564255,0.06793556233312681,0.1364659357768782,0.7351891880974761
0.0,0.1,0.9009999999999999,1.109877913429523,501325.0000000001,544.5136567282759,2310.733712358948,0.5984357620582956,0.00010219216506908895,3.0486637053992114,0.7189288485518142,6.6816206053531334e-18,0.001202522311949252,0.0204715029281101,0.003150404110390124,0.07990245211425263,0.1735834291428969,0.7169932656654279
0.0,0.0,0.601,1.663893510815308,501325.00000000006,553.886835663069,1865.7081583162944,0.1977563693314695,0.00021846196349910668,3.0578670963414676,0.9074411874571171,2.251639034008907e-21,1.7850077850107e-05,0.07888813840766833,3.6899758211405946e-05,0.05902714777440857,0.11856297436781008,0.7427887161728586
