EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,O2,CO,CO2
0.3,0.0,0.6979406577184329,1.4327865685157226,100000.0,300.0,1811.530478837628,0.17619210671481883,0.0007125097799177609,1.123060307066661,0.18589353556601312,0.05809136259100717,7.158459714641326e-05,0.06881754419403806
0.3,0.0,0.7989016835341124,1.251718478769861,99999.99999999996,299.9999999999999,1963.800295366432,0.24583976522578338,0.0005711244150323033,1.11893054954716,0.1707570964375589,0.038051663325646246,0.0004198177144080569,0.07758436631906743
0.3,0.0,1.2227969802641152,0.8177972436471076,99999.99999999999,300.0000000000002,2061.4759282334785,0.2791776310869318,0.0005318539565040369,1.1006394283708474,0.15425345083749872,3.494083682739359e-05,0.046684980782226444,0.06212834300530914
0.3,0.0,1.0056449082383572,0.9943867778854013,99999.99999999999,299.9999999999999,2171.469185007385,0.33390557597459847,0.0004803647071655908,1.11069913102859,0.1522902850390976,0.004708001316546584,0.009079627181544807,0.08617999675435539
0.3,0.0,0.9013591758814654,1.1094356464747483,100000.0,300.0000000000001,2094.6011263391624,0.3015725525775633,0.0005073356643661557,1.1148856083982046,0.15928971087866906,0.019119904133299167,0.0019945651862823444,0.08492520734958467
0.3,0.0,1.1124687993500308,0.8989016146648412,99999.99999999997,299.9999999999999,2139.0380079335137,0.3327266335137764,0.00047197884132765713,1.1058772353821626,0.15188135197603098,0.000396743148762272,0.027390390151883125,0.07506400038605515
