EGR,phi,P,Tin,T,u,dF,CH4,O2,CO2,H2O
0.0,1.1500000000000004,100000.00000000006,300.0,2173.6342357243047,0.44385958282118265,0.00029732316761634875,-6.493946294908805e-10,2.222405923204972e-05,0.050592883721346994,0.20992218340064825
0.1,1.1500000000000004,100000.00000000004,300.0,2145.854350468338,0.41689642623399575,0.0003112816161016955,-9.103348285496039e-11,2.2880262938679362e-05,0.06166076102592446,0.20757464756601585
0.3,1.1500000000000004,100000.00000000004,299.9999999999999,2069.8999518533346,0.3495724834338343,0.00035319650742469385,-8.188930542043308e-10,1.728288099288041e-05,0.09159217473449915,0.20102999929375595
0.0,1.1500000000000004,500000.00000000023,300.0,2175.5948612389575,0.22526200045352374,0.0001163822745969842,-7.414960101415607e-10,4.621481460048995e-06,0.0506676959527365,0.21007200830815154
0.1,1.1500000000000004,500000.0000000002,300.0,2146.1981495745936,0.21203585907428868,0.00012241626080703317,-4.360061469347286e-11,4.6136279386557616e-06,0.06162842011584092,0.20767696055624119
0.3,1.1500000000000004,500000.0000000003,299.9999999999999,2069.9257676856278,0.17688224660662843,0.00013921224235706592,-4.6118019035514364e-08,3.4349941733528113e-06,0.09144392457299036,0.2010374942779024
0.0,1.2000000000000004,100000.00000000003,300.00000000000017,2125.1410758094594,0.4458052113511794,0.0002888437822974083,6.082226566410681e-06,3.3063034531764824e-06,0.036507824939093804,0.21605280816082406
0.1,1.2000000000000004,100000.00000000007,299.9999999999999,2097.0521304408608,0.4180101487766934,0.0003026046506522837,4.196755382309003e-06,3.863036311015238e-06,0.048004498219309154,0.21355797892907774
0.3,1.2000000000000004,100000.00000000003,300.0000000000001,2021.1296424407158,0.34858120887265703,0.00034529884458521737,6.2346628591709565e-06,3.432377567358885e-06,0.07928488620865816,0.20671799453323936
0.0,1.2000000000000004,500000.0000000003,300.00000000000017,2127.3256863978777,0.22622799460996493,0.00011304487905790528,6.426774872454214e-06,6.901753427661186e-07,0.03656066808369169,0.2162317681400045
0.1,1.2000000000000004,500000.00000000047,299.9999999999999,2098.0921314301086,0.21240117295425387,0.00011888444711466473,4.926682477413315e-06,7.879886505438587e-07,0.04799445737180551,0.2136964729644938
0.3,1.2000000000000004,500000.00000000035,300.0000000000001,2020.0636611888103,0.17608955325993053,0.00013626147155313954,1.1766156243447393e-05,6.657851388983936e-07,0.07908763336645912,0.20657277060699747
