EGR,FB,phi,AF,P,Tin,T,u,dF,rhoGF,rhoGB,CH4,H2,O2,CO,CO2,H2O,N2
0.0,0.2,1.3009999999999997,0.768639508070715,101325.00000000004,532.5418116376597,2231.468825536745,0.9912944134867703,0.0003417176267576258,0.6107274161119806,0.13968410500370254,4.0046305020424897e-13,0.04555438307052705,5.9722375652235475e-05,0.0591801639129099,0.04664535967379906,0.1933290252684536,0.6519596578431046
0.0,0.1,1.4009999999999998,0.7137758743754462,101325.00000000006,531.7929977829358,2147.5320273886214,0.6824057469350169,0.0004446255591063469,0.6164449030706532,0.14285031722470856,1.7931504993715824e-12,0.06317473820607263,9.921454514246878e-06,0.07370670822909116,0.04158954069667539,0.1819403485765686,0.6375060017419154
0.0,0.1,1.3009999999999997,0.768639508070715,101324.99999999997,534.1955383019684,2222.215978492185,0.9048078926276726,0.0003597418289650436,0.6164408700628627,0.14090850343271044,3.893673793231136e-13,0.04426976806353246,5.296024544349859e-05,0.061137308473765584,0.04865429919829491,0.1886308696310386,0.6542167015323536
0.0,0.2,1.4009999999999998,0.7137758743754462,101325.00000000003,530.0569134297201,2158.514606463415,0.7620944847403722,0.0004145738200962891,0.6103324109468352,0.14146542093192824,1.7086533946015818e-12,0.06470087289398928,1.1736728558144736e-05,0.07120272508049082,0.03993503448856623,0.18656549139291798,0.6353238042298908
0.0,0.1,1.2009999999999998,0.8326394671107411,101325.00000000003,536.6656509739572,2293.8511727948135,1.0594923701521517,0.0003267194150321357,0.6164132418163032,0.13933037686397695,7.829094648745671e-14,0.02740167528145587,0.00029449885179198316,0.04605013388428885,0.057926701514417325,0.19254906727693724,0.6713561651273728
0.0,0.2,1.2009999999999998,0.8326394671107411,101325.00000000003,535.0990427788931,2301.6866772009967,1.1442995017458875,0.0003141505535739699,0.6111051939624437,0.13829015769491546,8.116335378954941e-14,0.02815723219358191,0.00032022435147408056,0.04460321005203541,0.05568332005765902,0.19723524339113546,0.6693160133415245
0.0,0.2,1.101,0.9082652134423251,101325.00000000004,537.7320398365165,2358.2127458431446,1.2085893147167726,0.00031110020472725894,0.6114642287311318,0.13772179011270164,6.4792154563601725e-15,0.014249153097466062,0.0017656398705077233,0.027844279963482602,0.06642007833750836,0.196654383583341,0.6865389858554339
0.0,0.2,0.701,1.4265335235378032,101325.00000000001,549.0989706243818,2033.0983658571843,0.7559481513723203,0.00040486062895846956,0.6126824593277701,0.16661161428599353,2.651369431467568e-21,0.0002251682219606929,0.05860370966095228,0.00047080091439457265,0.06334041687420533,0.14290371218649844,0.7317858018382027
0.0,0.1,0.701,1.4265335235378032,101325.00000000003,550.1465710098363,2030.4581738590132,0.7047691162981975,0.000420671793492816,0.6158770181060444,0.16724880719277527,1.8521656482698946e-21,0.0002153186898883485,0.05841428073152233,0.00047638573924826754,0.06559702900951668,0.13953512645234992,0.7331602615850207
0.0,0.1,1.101,0.9082652134423251,101325.00000000006,539.2064540550831,2352.1964111262105,1.1248862952556034,0.00032222962592629213,0.6163606744001495,0.1386213673874495,5.787188183739642e-15,0.013795979337312948,0.001676139564876059,0.02863982604011616,0.06909815901641461,0.1919618739224567,0.6885948284997553
0.0,0.2,0.601,1.663893510815308,101325.0,552.1712456005488,1870.965778140239,0.532799871484928,0.0004994791769753044,0.6129224927623601,0.18207064602442474,6.939370875241995e-23,5.509198636535135e-05,0.07892417652306394,0.00010371844212977937,0.05524464878125682,0.12441480047060269,0.7400189331290895
0.0,0.2,0.8009999999999999,1.2484394506866419,101325.00000000004,546.123584224335,2174.124088169667,0.9509715934684801,0.00035721605286179994,0.6124150938687679,0.15478290988303783,1.3209001174207796e-18,0.0008077525381634905,0.038983124843977215,0.0018418648483936552,0.07023442190198895,0.1602222811614665,0.7229703172422532
0.0,0.2,0.9009999999999999,1.109877913429523,101325.00000000006,543.2402511058793,2285.514443317616,1.0981425603637855,0.00033155659655811323,0.6121212136347722,0.14602710285922674,8.30793765094913e-17,0.0023709494079434405,0.021432625294221585,0.005588919657151554,0.07447258886113277,0.17575821780972928,0.7130957540509112
0.0,0.2,1.001,0.9990009990009991,101325.00000000003,540.4444690829166,2353.657222944026,1.1898346665187838,0.000317589583945439,0.611803540850176,0.14019585664573603,8.684540173994652e-16,0.006100089176730515,0.008270630635388562,0.013756766286340464,0.07373175140839501,0.18875818377449233,0.7012023262907188
0.0,0.1,0.9009999999999999,1.109877913429523,101324.99999999999,544.5136567282759,2282.247730975979,1.0270046606463716,0.00034264270267874694,0.6161780551504336,0.1467248557733354,6.170596595983098e-17,0.0022772967590873766,0.021231209890408064,0.005697785937372888,0.07727972388414811,0.17150227116671915,0.7149200495469784
0.0,0.1,1.001,0.9990009990009991,101325.0,541.8212726083927,2349.0620038236734,1.1089845501478546,0.00032870331050159694,0.6162832759991215,0.14100498238848372,7.152788694981361e-16,0.0058558726495823755,0.00810394020202651,0.01404685328463739,0.07669034061982243,0.18412631300090496,0.7032686979340078
0.0,0.1,0.8009999999999999,1.2484394506866419,101325.00000000003,547.2874017915861,2171.505011384812,0.8907747936504472,0.0003694889358988713,0.6160430884070681,0.1554144029945194,8.231747068165694e-19,0.000775988473047915,0.03879910397332715,0.0018733961577217001,0.07275297195160815,0.15647348205550546,0.7245005936387722
0.0,0.1,0.601,1.663893510815308,101325.00000000001,553.0955216332436,1866.542718775741,0.4906747593219079,0.0005271297052140894,0.6156770451462218,0.1828980460577061,3.749466791413312e-23,5.0985304471700016e-05,0.07902431976662733,0.00010100197173556272,0.057089051859757795,0.12141030437063509,0.7411389139385344
0.0,0.0,0.8009999999999999,1.2484394506866419,101324.99999999999,548.2859403619267,2168.269694150494,0.8356835208226917,0.00038132452984924206,0.6191633301181787,0.15608001429565374,4.9608181325216445e-19,0.0007413739593563442,0.03869098617509192,0.0018889356550996841,0.07509413423994474,0.15269818607048563,0.7261869750989453
0.0,0.0,1.101,0.9082652134423251,101325.00000000001,540.4753142999757,2347.290187410715,1.0584070564383692,0.00033231630980732973,0.62058687676624,0.1393848241582966,5.157001897366613e-15,0.013402532261434244,0.0016071028253225208,0.029299888221615788,0.07141169227456409,0.1878941316208992,0.6903872212155006
0.0,0.0,1.2009999999999998,0.8326394671107411,101325.0,538.0151495944295,2287.626610773147,0.9901682051619991,0.0003385529507937644,0.6209989697599174,0.14023022464578772,7.303756620993532e-14,0.02663783160445052,0.000275078489694286,0.04719703315207727,0.05997684331342901,0.1884286721269512,0.6732846447026092
0.0,0.0,0.601,1.663893510815308,101325.00000000004,553.886835663069,1864.7088380814153,0.455979508538249,0.0005495824001258246,0.6180380697884872,0.18345918734611968,3.1579813063173886e-23,4.8428087720462416e-05,0.07879560091564998,0.00010108730567486922,0.05893896086749441,0.11848893234758746,0.7424756790017712
0.0,0.0,0.701,1.4265335235378032,101325.00000000006,551.0444451285118,2027.756980347994,0.6600365860182797,0.0004355672597392043,0.6186197778422138,0.16786933232636075,1.509141475125261e-21,0.00020599736661734846,0.05827369046783715,0.00048032751972739747,0.06764833476504632,0.1362412201867559,0.7346143202580596
0.0,0.0,0.9009999999999999,1.109877913429523,101325.0,545.6073498211094,2278.7359033582425,0.9672690302547093,0.0003531018813050997,0.6196709471567102,0.14739443404517005,4.5402568308511377e-17,0.0021805059404758757,0.02117543109791167,0.005748537816863626,0.07974468000155556,0.16761005909824656,0.7166248815150724
0.0,0.0,1.001,0.9990009990009991,101325.00000000003,543.004964365078,2345.4460609955627,1.045376186648372,0.00033865737604945684,0.6201448595172703,0.14168434882241057,5.948144676857074e-16,0.005642754197077155,0.008009513589198837,0.014267715332022977,0.07922332583874885,0.18009796648738052,0.7050597873379568
0.0,0.0,1.3009999999999997,0.768639508070715,101325.00000000004,535.6214220781014,2214.11995050674,0.8354178990518084,0.00037657110341844256,0.6213828190835553,0.14198467219911604,3.791758498142962e-13,0.04314755755732479,4.766868216143948e-05,0.06278998236329482,0.050411071727376355,0.18455364786060394,0.6562032247812365
0.0,0.0,1.4009999999999998,0.7137758743754462,101325.00000000006,533.2912693908897,2138.2693875580712,0.6208320722776954,0.0004727741802863312,0.6217376598357327,0.14402940192984445,1.8712554689694156e-12,0.06188953843097891,8.611634780262221e-06,0.07582241795429874,0.042998426345551295,0.17802742844073677,0.6393256972428962
