grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.01935872280446347,2.543928868073154,2011.2387881298807,0.1639425002586319,0.010228735605409716,0.00414329751588203,0.0020739067751768658,0.015046673802137806,0.006965080539839475,0.16863411349336288,3.706880883994623e-06,1.9399710162817812e-07,1.4449672130675783e-15,1.2256013261295991e-15,5.260433130756187e-15,5.513791173885685e-16,5.989523704450161e-14,1.0169276331871572e-13,0.02095665372117067,0.07178537294102853,2.3238773417043723e-08,8.136669708043543e-11,4.788003693070242e-15,9.560859700163369e-17,5.967015226831237e-16,1.952440646919482e-18,2.670421638486743e-16,2.8238854683248184e-19,1.9272027573840025e-18,2.337308508588825e-22,9.105103555382613e-24,1.5421985950095187e-16,1.0054402008742786e-15,4.253948258398111e-18,6.070102738886623e-09,2.4992039046268966e-09,1.7203792392469223e-10,1.474786652323038e-10,6.965451555657229e-09,2.8365859133718754e-05,4.049835963649994e-09,1.1328719866775131e-07,2.4449639642586708e-09,1.1589272880600497e-11,2.5003095905778167e-09,1.4599828405596875e-14,8.349528752559106e-19,5.859898857440911e-14,1.0979525588822972e-11,4.62683588287005e-10,6.822791543667888e-11,0.7001337368584193,2.576058444336089e-126,3.9432711326632272e-31,6.485530036589086e-33,1.0616897042278504e-19,1.6714889092898471e-19
0.01938801967771724,2.5481344433214215,2014.9756512616914,0.16367192092439414,0.010140514972191287,0.004052854627408357,0.0020338006999750034,0.01489816064038223,0.006929949711171792,0.1688767277612917,3.630019649945375e-06,1.9052393463852485e-07,8.547126673374045e-16,5.840484281381051e-16,2.4347868795710455e-15,2.524614633465146e-16,2.6576402637193864e-14,4.3216217730236736e-14,0.020797705251340226,0.07196945613878644,2.2479306868069445e-08,7.987503418423587e-11,4.232164594350067e-15,7.301691312780564e-17,3.060622684524787e-16,7.600384891234196e-19,1.0392802813359914e-16,9.392701310811193e-20,6.320781808307677e-19,7.506686475061895e-23,2.9483273066469123e-24,6.430903451503022e-17,4.19040215328887e-16,1.69654390218636e-18,6.072631628014275e-09,2.437758590857591e-09,1.6377473693359056e-10,1.4112852119846557e-10,6.831773955409478e-09,2.867345224220415e-05,4.102359846320862e-09,1.1343445110131306e-07,2.43498087542786e-09,8.884144181781785e-12,1.9154833529358682e-09,1.0802395456555205e-14,3.941997422262995e-19,3.6404241616076273e-14,8.61016892809059e-12,3.6639251951194025e-10,5.3180337237233446e-11,0.7002681756709084,2.5769747643794704e-126,1.7182917634559408e-31,2.851714979758517e-33,4.1984038793192854e-20,5.711994398565704e-20
0.01941731655097101,2.5522055792995486,2018.5921090830705,0.1634108406057529,0.010053416708735474,0.003965550676117028,0.0019949958091028766,0.014754694219501962,0.006894738471014647,0.16911455849720292,3.5563316947101204e-06,1.8720816124461273e-07,5.571433173111936e-16,3.073630929438989e-16,1.20888634231656e-15,1.2427249557566527e-16,1.2338010980623393e-14,1.8570292117018766e-14,0.02064649115415699,0.07214440117929187,2.1760625402185122e-08,7.846293343024097e-11,3.897371653072724e-15,6.200249896228022e-17,1.808442117589553e-16,2.983944941431639e-19,4.0803040468729354e-17,3.158278840133993e-20,2.088578277648798e-19,2.430109093622594e-23,9.679744642272585e-25,2.7253360309533856e-17,1.7660986485734907e-16,6.822054243166573e-19,6.0786215919587146e-09,2.3806962376653858e-09,1.5735796225936989e-10,1.3641542349605732e-10,6.701984931119624e-09,2.8977317785993535e-05,4.154974727987274e-09,1.1358361090563779e-07,2.4256054852445468e-09,6.825758511842757e-12,1.4710368062206837e-09,8.018210494353676e-15,2.0573566951492992e-19,2.2770169278551252e-14,6.765853568874107e-12,2.914262026410591e-10,4.163068476468581e-11,0.7003982731511251,2.577861569321458e-126,7.527451156405176e-32,1.2622571933907344e-33,1.684899961207481e-20,1.97035192158352e-20
0.019446613424224782,2.5561483664841624,2022.0943072171472,0.16315878396592193,0.009967543510201083,0.00388129042997843,0.0019574478236627467,0.014615879518062674,0.006859519002350106,0.169347447122806,3.485615000617826e-06,1.8403907041949732e-07,3.932771818574258e-16,1.8565593252437677e-16,6.69452972944286e-16,6.850357657405795e-17,6.19675168786803e-15,8.119994361961648e-15,0.020501945768252868,0.07231145526532316,2.10793961027214e-08,7.711848848064929e-11,3.662411828114729e-15,5.596702415418e-17,1.2568686510271134e-16,1.1815312109590479e-19,1.61603024915153e-17,1.074045177888863e-20,6.952857793136619e-20,7.929693643108985e-24,3.22464320824593e-25,1.1837707514616858e-17,7.56191113650142e-17,2.766062938351083e-19,6.087290433844499e-09,2.3273576662839977e-09,1.5236716879114382e-10,1.3297900174523778e-10,6.576035071410229e-09,2.9277646721702847e-05,4.2076515240534445e-09,1.1373357134217547e-07,2.416708328636082e-09,5.256159466269099e-12,1.1324532804962545e-09,5.9703878702790485e-15,1.2338036781351353e-19,1.433738869100222e-14,5.327542192095758e-12,2.3294856803378827e-10,3.274708785030631e-11,0.7005243660593227,2.5787181384527416e-126,3.315874125275886e-32,5.61116065942093e-34,6.890766082527152e-21,6.86090431250711e-21
0.01947591029747855,2.5599685163454335,2025.4878919775742,0.1629153079223879,0.009882972932654707,0.003799972931854331,0.0019211122918685098,0.01448137624336123,0.006824352328782169,0.1695752976378246,3.4176879332664826e-06,1.8100693448189126e-07,2.9432337018028667e-16,1.3040841882561037e-16,4.2688693983877466e-16,4.3672756230911624e-17,3.5117221229402386e-15,3.659959084015539e-15,0.020363187125428363,0.07247165179339222,2.0432689403187364e-08,7.583370211883334e-11,3.475727119153763e-15,5.2129453311964745e-17,1.0042212617249281e-16,4.718956377928219e-20,6.457132827995781e-18,3.696036983478852e-21,2.3319223510835914e-20,2.6082711853831933e-24,1.0903083933549894e-25,5.359631444577762e-18,3.321523979350749e-17,1.131097212352527e-19,6.098036071904692e-09,2.2772290003422366e-09,1.4847993576007063e-10,1.305400178226205e-10,6.453855646105184e-09,2.957460900257936e-05,4.260365269532817e-09,1.1388340802712652e-07,2.408192317062215e-09,4.056740454001122e-12,8.739001943820341e-10,4.459437216185988e-15,8.611188712895643e-20,9.08669416324726e-15,4.203789606564543e-12,1.8724931354232265e-10,2.5900014981824507e-11,0.7006467461469986,2.5795433131484905e-126,1.4474820173571355e-32,2.4201246298294738e-34,2.8991622217853612e-21,2.4120101185960332e-21
0.01950520717073232,2.563671383045783,2028.7780610107811,0.1626799994219804,0.009799761661467878,0.0037214940621514733,0.0018859451210792018,0.014350889654036858,0.006789290104027581,0.16979806412195775,3.3523863344746197e-06,1.7810290134787503e-07,2.294598167191918e-16,1.0402126308336945e-16,3.1391793360741794e-16,3.217285334626227e-17,2.3114111777544234e-15,1.7420016350273577e-15,0.020229484450638144,0.07262584804164383,1.981791534301621e-08,7.460262368472318e-11,3.3150157126640814e-15,4.930748772250577e-17,8.803076036676384e-17,1.901745960146575e-20,2.603819317130601e-18,1.2879150350758553e-21,7.879947219472043e-21,8.647987783565683e-25,3.735632270541347e-26,2.6056731594829557e-18,1.525617131970886e-17,4.6676484999415546e-20,6.110390557647163e-09,2.2299053372589577e-09,1.4544843099208807e-10,1.2888153314463067e-10,6.335363767080386e-09,2.9868356804103796e-05,4.313094558324287e-09,1.1403235606320922e-07,2.3999846592702574e-09,3.13826118240955e-12,6.759956497680865e-10,3.3411596218765207e-15,6.82630845703919e-20,5.795905404765981e-15,3.324208210422069e-12,1.514746392612664e-10,2.0611973373775614e-11,0.7007656674944523,2.5803354878831234e-126,7.4915835298184895e-34,3.6337786197687054e-35,1.279076752255156e-21,8.566009267166665e-22
0.01953450404398609,2.567261983100748,2031.969606490144,0.16245247343565272,0.009717949155947384,0.0036457484847986525,0.0018519029620409902,0.0142241631922602,0.00675437606412571,0.1700157403778784,3.2895611538725873e-06,1.7531890032571158e-07,1.8415934675771693e-16,9.038994922644232e-17,2.5821939417186146e-16,2.6483204567834722e-17,1.7537210456781222e-15,9.090219717191174e-16,0.020100231551668072,0.07277475602153925,1.9232771559625193e-08,7.342050276990088e-11,3.170355280692934e-15,4.699242153526214e-17,8.125742508213953e-17,7.740829737876085e-21,1.0606458385837356e-18,4.549052431594441e-22,2.683104258730461e-21,2.8898614799829626e-25,1.2876709275722001e-26,1.4177693210930475e-18,7.571161200577804e-18,1.9468220703224548e-20,6.123986353281028e-09,2.1850639132546717e-09,1.4308173817453495e-10,1.278346052110976e-10,6.220466450896469e-09,3.0159027048909936e-05,4.3658210422578385e-09,1.1417978848031134e-07,2.392030819625265e-09,2.433438048901297e-12,5.241613369887891e-10,2.5109851127660006e-15,5.894183024066717e-20,3.720191240813332e-15,2.634512392087746e-12,1.234242593178625e-10,1.651997412853459e-11,0.7008813525691866,2.581092591180484e-126,4.0097760735128314e-35,4.5856866906675475e-36,6.116275362582015e-22,3.077641309009237e-22
0.01956380091723986,2.5707450131440828,2035.066951937151,0.1622323711529689,0.009637560744872084,0.0035726311070497807,0.0018189434862620176,0.014100972558564547,0.00671964722209112,0.17022835137186298,3.2290765066861156e-06,1.7264755993359226e-07,1.5109013173337236e-16,8.254528645002827e-17,2.28262358392478e-16,2.3368905962337527e-17,1.4769276700863045e-15,5.418900846124067e-16,0.01997492505442818,0.07291896769614291,1.867520068194729e-08,7.228337892497327e-11,3.0371126586066047e-15,4.496123095730205e-17,7.698838425490302e-17,3.1898579658403744e-21,4.374360127979026e-19,1.631719894578417e-22,9.207773281136347e-22,9.726175415373056e-26,4.363554551611904e-27,8.949137586727289e-19,4.236671514173813e-18,8.236476943595863e-21,6.1385315041052196e-09,2.142444218365128e-09,1.4123248047777394e-10,1.2726737905018183e-10,6.109063800240576e-09,3.0446743400938135e-05,4.418529006830488e-09,1.1432519650405834e-07,2.3842899909441224e-09,1.89143538837195e-12,4.074047706622268e-10,1.892838423190109e-15,5.347508228554814e-20,2.4025745501535343e-15,2.09275266904554e-12,1.0139788011016102e-10,1.3347457727843541e-11,0.7009939972310756,2.5818120570875776e-126,2.267237465393367e-36,5.478326796900377e-37,3.3093428462693264e-22,1.1228037148598272e-22
0.019593097790493633,2.574124865852995,2038.0741834947942,0.16201935836311188,0.009558610259351775,0.003502038146756232,0.0017870255921862439,0.013981120947778786,0.006685134885282075,0.17043594614666832,3.170808069447276e-06,1.700821366153432e-07,1.2623319371214459e-16,7.743054015820714e-17,2.1016749299822547e-16,2.1426974830546542e-17,1.3247071636676146e-15,3.7607574180371e-16,0.019853146636175007,0.0730589755395457,1.8143355241611188e-08,7.11878636078804e-11,2.9129465476637608e-15,4.311300787310234e-17,7.38767644708015e-17,1.3378683516292661e-21,1.836149070078753e-19,5.966573221690348e-23,3.1861398262775516e-22,3.2892046445755357e-26,1.3480906575851756e-27,6.576025623698824e-19,2.7589734415635487e-18,3.562584431068405e-21,6.15379130310812e-09,2.1018332053929775e-09,1.3978666761339466e-10,1.270767379414663e-10,6.001051461431515e-09,3.073161785365859e-05,4.471205058341135e-09,1.1446817169692091e-07,2.3767316918134212e-09,1.4737623427913044e-12,3.174166457916117e-10,1.4311981198767117e-15,4.9828900751638696e-20,1.5608116061912406e-15,1.6664482648656817e-12,8.40787564966612e-11,1.0883247028192484e-11,0.7011037748684783,2.5824907865114715e-126,1.4002344461226388e-37,6.430670447284218e-38,2.090305171592412e-22,4.196806738264773e-23
0.019622394663747402,2.5774056439216695,2040.9950761501796,0.16181312402088752,0.009481102310923311,0.003433867858944104,0.0017561095810036387,0.01386443521487725,0.0066508656336278695,0.17063859185568547,3.1146417363481657e-06,1.676164543198503e-07,1.0718638043967707e-16,7.367981958734444e-17,1.9774834329342283e-16,2.0042441131316693e-17,1.2290277860754126e-15,2.9790777139040063e-16,0.019734548578092436,0.07319518921315869,1.763556849654101e-08,7.013100973403486e-11,2.7965312179665058e-15,4.139958054197737e-17,7.133389986251485e-17,5.774041683921546e-22,7.92923504653956e-20,2.2418241190475267e-23,1.1121069975848744e-22,1.1090343256781088e-26,2.621739675510099e-28,5.444809807244382e-19,2.0805917594096243e-18,1.6005064296020602e-21,6.169574805109729e-09,2.0630542250471947e-09,1.386559702731841e-10,1.2718189399701296e-10,5.896322444944631e-09,3.101375200414706e-05,4.523837992323418e-09,1.146083894730977e-07,2.369333191002192e-09,1.1512105776754293e-12,2.47900018251354e-10,1.0854146864265466e-15,4.710005304561419e-20,1.0193865250288268e-15,1.3304008768408755e-12,7.044516317192802e-11,8.965733476622083e-12,0.7012108398116436,2.5831250984365967e-126,9.729331280739446e-39,7.529021998657674e-39,1.5316182590693923e-22,1.639599230463737e-23
0.01965169153700117,2.58059117147395,2043.8331147267575,0.16161337902811637,0.009405034387895625,0.0033680209004064597,0.001726157357125946,0.013750762734958054,0.0066168626455757155,0.17083636838990315,3.06047240479301e-06,1.6524485756286163e-07,9.239721632052658e-17,7.066597763830698e-17,1.8819930439007573e-16,1.8941558187471503e-17,1.1600030658271437e-15,2.582137458034598e-16,0.019618842118375765,0.07332794894227626,1.7150329486297342e-08,6.911022073067707e-11,2.687007545762828e-15,3.979588522863382e-17,6.909841123183354e-17,2.611028293398669e-22,3.585697158968278e-20,8.765004277663144e-24,3.896960075563954e-23,3.619427791503853e-27,0.0,4.861854071006839e-19,1.749404166251395e-18,7.662453515108872e-22,6.18572539286816e-09,2.025958658452338e-09,1.3777182915189517e-10,1.2751945794193748e-10,5.7947682687111155e-09,3.129323807975168e-05,4.57641887115193e-09,1.147455924565484e-07,2.362077537606952e-09,9.015636356981342e-13,1.940704003598842e-10,8.25631077520729e-16,4.487542564224012e-20,6.683268183975957e-16,1.065033701659124e-12,5.970298961301339e-11,7.470973711838578e-12,0.7013153301296516,2.5837106707084827e-126,7.157484476131838e-40,8.849941307395728e-40,1.2518421984832276e-22,6.942427541266315e-24
0.019680988410254945,2.5836850005850245,2046.5915075148123,0.1614198553683899,0.009330399149700965,0.0033044001298122936,0.0016971326807568561,0.01363996859194776,0.006583148704989325,0.17102936236073515,3.008202025053923e-06,1.6296216946734236e-07,8.079760832878487e-17,6.808862111916657e-17,1.802120152398886e-16,1.7999152342239773e-17,1.1042779408283647e-15,2.354742246642293e-16,0.019505788282556936,0.07345753593086798,1.668625596859831e-08,6.812317344807021e-11,2.583739719777899e-15,3.8287169507994485e-17,6.70507721601735e-17,1.2478037894168428e-22,1.7116895251930878e-20,3.5290663078653284e-24,1.2803950372771e-23,9.599157666511054e-28,0.0,4.523866763190427e-19,1.5695142336673747e-18,3.9876257757039688e-22,6.202116517927462e-09,1.9904195143642263e-09,1.3708095658861905e-10,1.280396478149652e-10,5.6962790793881876e-09,3.1570159763101475e-05,4.628940405619934e-09,1.1487956973729646e-07,2.3549523029899042e-09,7.078769426896445e-13,1.52282093350214e-10,6.2982202055258235e-16,4.2957193364284664e-20,4.38050515004971e-16,8.551767936514754e-13,5.123441160409704e-11,6.303739719044439e-12,0.7014173698615089,2.5842424769689e-126,6.356210435730369e-41,8.369277333985433e-41,1.0917150994713812e-22,3.2815622996111825e-24
